iso_code,country,year,scenario,debt_gt,fs_gt,emissions_mt,ai_emissions_mt_eff,emissions_gt,cum_emissions_gt,cum_fs_gt
UKR,Ukraine,2036,baseline+AI_CONSERVATIVE,1.2103238112091166,0.0,100.86031760076008,0.0,0.10086031760076009,1.2103238112091166,0.0
UKR,Ukraine,2037,baseline+AI_CONSERVATIVE,1.3111841288098762,0.0,100.86031760075964,0.0,0.10086031760075964,1.3111841288098762,0.0
UKR,Ukraine,2038,baseline+AI_CONSERVATIVE,1.412044446410636,0.0,100.86031760075986,0.0,0.10086031760075986,1.412044446410636,0.0
UKR,Ukraine,2039,baseline+AI_CONSERVATIVE,1.5129047640113955,0.0,100.86031760075942,0.0,0.10086031760075942,1.5129047640113955,0.0
UKR,Ukraine,2040,baseline+AI_CONSERVATIVE,1.6137650816121552,0.0,100.86031760075964,0.0,0.10086031760075964,1.6137650816121552,0.0
UKR,Ukraine,2041,baseline+AI_CONSERVATIVE,1.7146253992129148,0.0,100.86031760075964,0.0,0.10086031760075964,1.7146253992129148,0.0
UKR,Ukraine,2042,baseline+AI_CONSERVATIVE,1.8154857168136744,0.0,100.86031760075964,0.0,0.10086031760075964,1.8154857168136744,0.0
UKR,Ukraine,2043,baseline+AI_CONSERVATIVE,1.916346034414434,0.0,100.86031760075964,0.0,0.10086031760075964,1.916346034414434,0.0
UKR,Ukraine,2044,baseline+AI_CONSERVATIVE,2.0172063520151937,0.0,100.86031760075964,0.0,0.10086031760075964,2.0172063520151937,0.0
UKR,Ukraine,2045,baseline+AI_CONSERVATIVE,2.1180666696159536,0.0,100.86031760075986,0.0,0.10086031760075986,2.1180666696159536,0.0
UKR,Ukraine,2046,baseline+AI_CONSERVATIVE,2.218926987216713,0.0,100.86031760075942,0.0,0.10086031760075942,2.218926987216713,0.0
UKR,Ukraine,2047,baseline+AI_CONSERVATIVE,2.3197873048174733,0.0,100.86031760076031,0.0,0.10086031760076031,2.3197873048174733,0.0
UKR,Ukraine,2048,baseline+AI_CONSERVATIVE,2.420647622418233,0.0,100.86031760075986,0.0,0.10086031760075986,2.420647622418233,0.0
UKR,Ukraine,2049,baseline+AI_CONSERVATIVE,2.521507940018992,0.0,100.86031760075898,0.0,0.10086031760075898,2.521507940018992,0.0
UKR,Ukraine,2050,baseline+AI_CONSERVATIVE,2.6223682576197525,0.0,100.86031760076031,0.0,0.10086031760076031,2.6223682576197525,0.0
UKR,Ukraine,2025,ndc+AI_CONSERVATIVE,0.1008603176007597,0.0,100.8603176007597,0.0,0.1008603176007597,0.1008603176007597,0.0
UKR,Ukraine,2026,ndc+AI_CONSERVATIVE,0.1943885792015194,0.0,93.52826160075969,0.0,0.0935282616007597,0.1943885792015194,0.0
UKR,Ukraine,2027,ndc+AI_CONSERVATIVE,0.2805847848022791,0.0,86.19620560075971,0.0,0.08619620560075972,0.2805847848022791,0.0
UKR,Ukraine,2028,ndc+AI_CONSERVATIVE,0.3594489344030388,0.0,78.86414960075972,0.0,0.07886414960075971,0.3594489344030388,0.0
UKR,Ukraine,2029,ndc+AI_CONSERVATIVE,0.4309810280037984,0.0,71.53209360075957,0.0,0.07153209360075957,0.4309810280037984,0.0
UKR,Ukraine,2030,ndc+AI_CONSERVATIVE,0.4951810656045582,0.0,64.20003760075981,0.0,0.06420003760075982,0.4951810656045582,0.0
UKR,Ukraine,2031,ndc+AI_CONSERVATIVE,0.5520490472053179,0.0,56.86798160075968,0.0,0.056867981600759676,0.5520490472053179,0.0
UKR,Ukraine,2032,ndc+AI_CONSERVATIVE,0.6015849728060776,0.0,49.5359256007597,0.0,0.0495359256007597,0.6015849728060776,0.0
UKR,Ukraine,2033,ndc+AI_CONSERVATIVE,0.6437888424068372,0.0,42.20386960075962,0.0,0.04220386960075962,0.6437888424068372,0.0
UKR,Ukraine,2034,ndc+AI_CONSERVATIVE,0.678660656007597,0.0,34.87181360075975,0.0,0.03487181360075975,0.678660656007597,0.0
UKR,Ukraine,2035,ndc+AI_CONSERVATIVE,0.7062004136083566,0.0,27.539757600759664,0.0,0.027539757600759666,0.7062004136083566,0.0
UKR,Ukraine,2036,ndc+AI_CONSERVATIVE,0.7264081152091164,0.0,20.207701600759798,0.0,0.020207701600759798,0.7264081152091164,0.0
UKR,Ukraine,2037,ndc+AI_CONSERVATIVE,0.7392837608098761,0.0,12.87564560075971,0.0,0.012875645600759711,0.7392837608098761,0.0
UKR,Ukraine,2038,ndc+AI_CONSERVATIVE,0.7448273504106357,0.0,5.543589600759624,0.0,0.005543589600759624,0.7448273504106357,0.0
UKR,Ukraine,2039,ndc+AI_CONSERVATIVE,0.7430388840113955,0.0,-1.7884663992402405,0.0,-0.0017884663992402405,0.7430388840113955,0.0
UKR,Ukraine,2040,ndc+AI_CONSERVATIVE,0.733918361612155,0.0,-9.12052239924055,0.0,-0.00912052239924055,0.733918361612155,0.0
UKR,Ukraine,2041,ndc+AI_CONSERVATIVE,0.717465783212915,0.0,-16.452578399239968,0.0,-0.01645257839923997,0.717465783212915,0.0
UKR,Ukraine,2042,ndc+AI_CONSERVATIVE,0.6936811488136745,0.0,-23.784634399240502,0.0,-0.023784634399240504,0.6936811488136745,0.0
UKR,Ukraine,2043,ndc+AI_CONSERVATIVE,0.6625644584144343,0.0,-31.11669039924014,0.0,-0.031116690399240143,0.6625644584144343,0.0
UKR,Ukraine,2044,ndc+AI_CONSERVATIVE,0.6241157120151937,0.0,-38.448746399240676,0.0,-0.038448746399240674,0.6241157120151937,0.0
UKR,Ukraine,2045,ndc+AI_CONSERVATIVE,0.5783349096159534,0.0,-45.780802399240315,0.0,-0.04578080239924032,0.5783349096159534,0.0
UKR,Ukraine,2046,ndc+AI_CONSERVATIVE,0.5252220512167134,0.0,-53.11285839923996,0.0,-0.05311285839923996,0.5252220512167134,0.0
UKR,Ukraine,2047,ndc+AI_CONSERVATIVE,0.4647771368174729,0.0,-60.44491439924049,0.0,-0.06044491439924049,0.4647771368174729,0.0
UKR,Ukraine,2048,ndc+AI_CONSERVATIVE,0.3970001664182327,0.0,-67.77697039924018,0.0,-0.06777697039924019,0.3970001664182327,0.0
UKR,Ukraine,2049,ndc+AI_CONSERVATIVE,0.3218911400189923,0.0,-75.10902639924039,0.0,-0.0751090263992404,0.3218911400189923,0.0
UKR,Ukraine,2050,ndc+AI_CONSERVATIVE,0.2394500576197522,0.0,-82.44108239924014,0.0,-0.08244108239924014,0.2394500576197522,0.0
USA,United States,2025,ambitious+AI_CONSERVATIVE,4.125138626625916,0.0,4125.138626625916,77.668875,4.125138626625916,4.125138626625916,0.0
USA,United States,2026,ambitious+AI_CONSERVATIVE,8.070730635977277,0.0,3945.59200935136,96.65459999999999,3.94559200935136,8.070730635977277,0.0
USA,United States,2027,ambitious+AI_CONSERVATIVE,11.849147465940508,0.0,3778.416829963232,112.18837500000001,3.778416829963232,11.849147465940508,0.0
USA,United States,2028,ambitious+AI_CONSERVATIVE,15.47094132332524,0.0,3621.7938573847323,124.27019999999999,3.6217938573847324,15.47094132332524,0.0
USA,United States,2029,ambitious+AI_CONSERVATIVE,18.94511376916373,0.0,3474.172445838489,132.900075,3.474172445838489,18.94511376916373,0.0
USA,United States,2030,ambitious+AI_CONSERVATIVE,22.27933650202812,0.0,3334.22273286439,138.078,3.33422273286439,22.27933650202812,0.0
USA,United States,2031,ambitious+AI_CONSERVATIVE,25.617399529267512,0.0,3338.0630272393937,141.918294375,3.338063027239394,25.617399529267512,0.0
USA,United States,2032,ambitious+AI_CONSERVATIVE,28.958928889631903,0.0,3341.52936036439,145.38462750000002,3.34152936036439,28.958928889631903,0.0
USA,United States,2033,ambitious+AI_CONSERVATIVE,32.3035506218713,0.0,3344.621732239401,148.47699937499996,3.344621732239401,32.3035506218713,0.0
USA,United States,2034,ambitious+AI_CONSERVATIVE,35.6508907647357,0.0,3347.340142864397,151.19541,3.347340142864397,35.6508907647357,0.0
USA,United States,2035,ambitious+AI_CONSERVATIVE,39.00057535697509,0.0,3349.68459223939,153.53985937500002,3.34968459223939,39.00057535697509,0.0
USA,United States,2036,ambitious+AI_CONSERVATIVE,42.352230437339486,0.0,3351.6550803643972,155.51034750000002,3.3516550803643974,42.352230437339486,0.0
USA,United States,2037,ambitious+AI_CONSERVATIVE,45.70548204457888,0.0,3353.25160723939,157.10687437500002,3.35325160723939,45.70548204457888,0.0
USA,United States,2038,ambitious+AI_CONSERVATIVE,49.059956217443286,0.0,3354.474172864404,158.32944,3.354474172864404,49.059956217443286,0.0
USA,United States,2039,ambitious+AI_CONSERVATIVE,52.41527899468267,0.0,3355.32277723939,159.17804437499998,3.35532277723939,52.41527899468267,0.0
USA,United States,2040,ambitious+AI_CONSERVATIVE,55.77107641504706,0.0,3355.79742036439,159.6526875,3.35579742036439,55.77107641504706,0.0
USA,United States,2041,ambitious+AI_CONSERVATIVE,59.12697451728646,0.0,3355.8981022393973,159.753369375,3.355898102239397,59.12697451728646,0.0
USA,United States,2042,ambitious+AI_CONSERVATIVE,62.48259934015086,0.0,3355.624822864404,159.48009000000002,3.355624822864404,62.48259934015086,0.0
USA,United States,2043,ambitious+AI_CONSERVATIVE,65.83757692239024,0.0,3354.9775822393826,158.832849375,3.354977582239383,65.83757692239024,0.0
USA,United States,2044,ambitious+AI_CONSERVATIVE,69.19153330275465,0.0,3353.956380364404,157.8116475,3.353956380364404,69.19153330275465,0.0
USA,United States,2045,ambitious+AI_CONSERVATIVE,72.54409451999403,0.0,3352.5612172393826,156.416484375,3.3525612172393826,72.54409451999403,0.0
USA,United States,2046,ambitious+AI_CONSERVATIVE,75.89488661285843,0.0,3350.792092864397,154.64736000000005,3.3507920928643973,75.89488661285843,0.0
USA,United States,2047,ambitious+AI_CONSERVATIVE,79.24353562009784,0.0,3348.6490072394113,152.50427437500005,3.3486490072394113,79.24353562009784,0.0
USA,United States,2048,ambitious+AI_CONSERVATIVE,82.58966758046222,0.0,3346.131960364383,149.98722750000005,3.346131960364383,82.58966758046222,0.0
USA,United States,2049,ambitious+AI_CONSERVATIVE,85.93290853270162,0.0,3343.2409522393973,147.09621937500003,3.3432409522393973,85.93290853270162,0.0
USA,United States,2050,ambitious+AI_CONSERVATIVE,89.272884515566,0.0,3339.975982864383,143.83125,3.3399759828643827,89.272884515566,0.0
USA,United States,2025,baseline+AI_CONSERVATIVE,4.341642956858491,0.0,4341.642956858491,77.668875,4.341642956858491,4.341642956858491,0.0
USA,United States,2026,baseline+AI_CONSERVATIVE,8.702271638716983,0.0,4360.62868185849,96.65459999999999,4.360628681858491,8.702271638716983,0.0
USA,United States,2027,baseline+AI_CONSERVATIVE,13.078434095575473,0.0,4376.16245685849,112.18837500000001,4.3761624568584905,13.078434095575473,0.0
USA,United States,2028,baseline+AI_CONSERVATIVE,17.466678377433965,0.0,4388.2442818584905,124.27019999999999,4.388244281858491,17.466678377433965,0.0
USA,United States,2029,baseline+AI_CONSERVATIVE,21.863552534292452,0.0,4396.874156858488,132.900075,4.396874156858488,21.863552534292452,0.0
USA,United States,2030,baseline+AI_CONSERVATIVE,26.265604616150945,0.0,4402.052081858493,138.078,4.402052081858493,26.265604616150945,0.0
USA,United States,2031,baseline+AI_CONSERVATIVE,30.671496992384437,0.0,4405.8923762334925,141.918294375,4.405892376233493,30.671496992384437,0.0
USA,United States,2032,baseline+AI_CONSERVATIVE,35.08085570174293,0.0,4409.358709358488,145.38462750000002,4.4093587093584885,35.08085570174293,0.0
USA,United States,2033,baseline+AI_CONSERVATIVE,39.49330678297641,0.0,4412.451081233485,148.47699937499996,4.412451081233485,39.49330678297641,0.0
USA,United States,2034,baseline+AI_CONSERVATIVE,43.908476274834904,0.0,4415.169491858493,151.19541,4.415169491858492,43.908476274834904,0.0
USA,United States,2035,baseline+AI_CONSERVATIVE,48.3259902160684,0.0,4417.513941233492,153.53985937500002,4.4175139412334925,48.3259902160684,0.0
USA,United States,2036,baseline+AI_CONSERVATIVE,52.74547464542689,0.0,4419.484429358492,155.51034750000002,4.4194844293584925,52.74547464542689,0.0
USA,United States,2037,baseline+AI_CONSERVATIVE,57.16655560166037,0.0,4421.080956233485,157.10687437500002,4.421080956233485,57.16655560166037,0.0
USA,United States,2038,baseline+AI_CONSERVATIVE,61.58885912351887,0.0,4422.3035218585,158.32944,4.4223035218585,61.58885912351887,0.0
USA,United States,2039,baseline+AI_CONSERVATIVE,66.01201124975235,0.0,4423.152126233479,159.17804437499998,4.423152126233479,66.01201124975235,0.0
USA,United States,2040,baseline+AI_CONSERVATIVE,70.43563801911085,0.0,4423.6267693585,159.6526875,4.4236267693585,70.43563801911085,0.0
USA,United States,2041,baseline+AI_CONSERVATIVE,74.85936547034434,0.0,4423.7274512334925,159.753369375,4.423727451233493,74.85936547034434,0.0
USA,United States,2042,baseline+AI_CONSERVATIVE,79.28281964220282,0.0,4423.454171858479,159.48009000000002,4.423454171858479,79.28281964220282,0.0
USA,United States,2043,baseline+AI_CONSERVATIVE,83.70562657343633,0.0,4422.8069312335065,158.832849375,4.422806931233507,83.70562657343633,0.0
USA,United States,2044,baseline+AI_CONSERVATIVE,88.12741230279481,0.0,4421.785729358478,157.8116475,4.421785729358478,88.12741230279481,0.0
USA,United States,2045,baseline+AI_CONSERVATIVE,92.5478028690283,0.0,4420.390566233493,156.416484375,4.420390566233493,92.5478028690283,0.0
USA,United States,2046,baseline+AI_CONSERVATIVE,96.9664243108868,0.0,4418.621441858492,154.64736000000005,4.418621441858493,96.9664243108868,0.0
USA,United States,2047,baseline+AI_CONSERVATIVE,101.38290266712029,0.0,4416.478356233492,152.50427437500005,4.416478356233492,101.38290266712029,0.0
USA,United States,2048,baseline+AI_CONSERVATIVE,105.79686397647878,0.0,4413.961309358492,149.98722750000005,4.413961309358492,105.79686397647878,0.0
USA,United States,2049,baseline+AI_CONSERVATIVE,110.20793427771228,0.0,4411.070301233507,147.09621937500003,4.411070301233507,110.20793427771228,0.0
USA,United States,2050,baseline+AI_CONSERVATIVE,114.61573960957077,0.0,4407.805331858479,143.83125,4.407805331858479,114.61573960957077,0.0
USA,United States,2025,ndc+AI_CONSERVATIVE,4.341642956858491,0.0,4341.642956858491,77.668875,4.341642956858491,4.341642956858491,0.0
USA,United States,2026,ndc+AI_CONSERVATIVE,8.502277654716984,0.0,4160.634697858492,96.65459999999999,4.160634697858492,8.502277654716984,0.0
USA,United States,2027,ndc+AI_CONSERVATIVE,12.478452143575474,0.0,3976.1744888584913,112.18837500000001,3.9761744888584913,12.478452143575474,0.0
USA,United States,2028,ndc+AI_CONSERVATIVE,16.266714473433968,0.0,3788.262329858492,124.27019999999999,3.788262329858492,16.266714473433968,0.0
USA,United States,2029,ndc+AI_CONSERVATIVE,19.863612694292456,0.0,3596.89822085849,132.900075,3.59689822085849,19.863612694292456,0.0
USA,United States,2030,ndc+AI_CONSERVATIVE,23.26569485615095,0.0,3402.0821618584946,138.078,3.4020821618584947,23.26569485615095,0.0
USA,United States,2031,ndc+AI_CONSERVATIVE,26.471623328384442,0.0,3205.9284722334924,141.918294375,3.2059284722334924,26.471623328384442,0.0
USA,United States,2032,ndc+AI_CONSERVATIVE,29.481024149742936,0.0,3009.4008213584934,145.38462750000002,3.0094008213584935,29.481024149742936,0.0
USA,United States,2033,ndc+AI_CONSERVATIVE,32.29352335897642,0.0,2812.4992092334874,148.47699937499996,2.8124992092334873,32.29352335897642,0.0
USA,United States,2034,ndc+AI_CONSERVATIVE,34.908746994834914,0.0,2615.2236358584914,151.19541,2.6152236358584915,34.908746994834914,0.0
USA,United States,2035,ndc+AI_CONSERVATIVE,37.326321096068405,0.0,2417.5741012334893,153.53985937500002,2.4175741012334893,37.326321096068405,0.0
USA,United States,2036,ndc+AI_CONSERVATIVE,39.5458717014269,0.0,2219.550605358494,155.51034750000002,2.219550605358494,39.5458717014269,0.0
USA,United States,2037,ndc+AI_CONSERVATIVE,41.567024849660385,0.0,2021.1531482334844,157.10687437500002,2.0211531482334846,41.567024849660385,0.0
USA,United States,2038,ndc+AI_CONSERVATIVE,43.38940657951888,0.0,1822.381729858496,158.32944,1.8223817298584961,43.38940657951888,0.0
USA,United States,2039,ndc+AI_CONSERVATIVE,45.01264292975237,0.0,1623.2363502334865,159.17804437499998,1.6232363502334866,45.01264292975237,0.0
USA,United States,2040,ndc+AI_CONSERVATIVE,46.436359939110865,0.0,1423.7170093584982,159.6526875,1.4237170093584983,46.436359939110865,0.0
USA,United States,2041,ndc+AI_CONSERVATIVE,47.66018364634435,0.0,1223.8237072334887,159.753369375,1.2238237072334888,47.66018364634435,0.0
USA,United States,2042,ndc+AI_CONSERVATIVE,48.683740090202846,0.0,1023.5564438584935,159.48009000000002,1.0235564438584934,48.683740090202846,0.0
USA,United States,2043,ndc+AI_CONSERVATIVE,49.50665530943634,0.0,822.915219233491,158.832849375,0.8229152192334911,49.50665530943634,0.0
USA,United States,2044,ndc+AI_CONSERVATIVE,50.128555342794826,0.0,621.9000333584886,157.8116475,0.6219000333584886,50.128555342794826,0.0
USA,United States,2045,ndc+AI_CONSERVATIVE,50.54906622902832,0.0,420.51088623349324,156.416484375,0.42051088623349325,50.54906622902832,0.0
USA,United States,2046,ndc+AI_CONSERVATIVE,50.76781400688681,0.0,218.7477778584908,154.64736000000005,0.2187477778584908,50.76781400688681,0.0
USA,United States,2047,ndc+AI_CONSERVATIVE,50.7844247151203,0.0,16.61070823348834,152.50427437500005,0.016610708233488338,50.7844247151203,0.0
USA,United States,2048,ndc+AI_CONSERVATIVE,50.5985243924788,0.0,-185.9003226414999,149.98722750000005,-0.18590032264149992,50.5985243924788,0.0
USA,United States,2049,ndc+AI_CONSERVATIVE,50.20973907771229,0.0,-388.7853147665095,147.09621937500003,-0.3887853147665095,50.20973907771229,0.0
USA,United States,2050,ndc+AI_CONSERVATIVE,49.61769480957078,0.0,-592.044268141512,143.83125,-0.592044268141512,49.61769480957078,0.0
UZB,Uzbekistan,2025,ambitious+AI_CONSERVATIVE,0.035932137104855,0.0,35.932137104855,0.0,0.035932137104855,0.035932137104855,0.0
UZB,Uzbekistan,2026,ambitious+AI_CONSERVATIVE,0.0683071633236507,0.0,32.37502621879569,0.0,0.03237502621879569,0.0683071633236507,0.0
UZB,Uzbekistan,2027,ambitious+AI_CONSERVATIVE,0.0973406611342668,0.0,29.033497810616108,0.0,0.029033497810616107,0.0973406611342668,0.0
UZB,Uzbekistan,2028,ambitious+AI_CONSERVATIVE,0.1232291910312464,0.0,25.888529896979595,0.0,0.025888529896979595,0.1232291910312464,0.0
UZB,Uzbekistan,2029,ambitious+AI_CONSERVATIVE,0.1461524654667475,0.0,22.923274435501114,0.0,0.022923274435501115,0.1461524654667475,0.0
UZB,Uzbekistan,2030,ambitious+AI_CONSERVATIVE,0.1662752208552525,0.0,20.122755388505,0.0,0.020122755388504998,0.1662752208552525,0.0
UZB,Uzbekistan,2031,ambitious+AI_CONSERVATIVE,0.1863979762437576,0.0,20.12275538850508,0.0,0.02012275538850508,0.1863979762437576,0.0
UZB,Uzbekistan,2032,ambitious+AI_CONSERVATIVE,0.2065207316322626,0.0,20.122755388505,0.0,0.020122755388504998,0.2065207316322626,0.0
UZB,Uzbekistan,2033,ambitious+AI_CONSERVATIVE,0.2266434870207677,0.0,20.12275538850511,0.0,0.02012275538850511,0.2266434870207677,0.0
UZB,Uzbekistan,2034,ambitious+AI_CONSERVATIVE,0.2467662424092727,0.0,20.122755388505,0.0,0.020122755388504998,0.2467662424092727,0.0
UZB,Uzbekistan,2035,ambitious+AI_CONSERVATIVE,0.2668889977977777,0.0,20.122755388505,0.0,0.020122755388504998,0.2668889977977777,0.0
UZB,Uzbekistan,2036,ambitious+AI_CONSERVATIVE,0.2870117531862827,0.0,20.122755388505,0.0,0.020122755388504998,0.2870117531862827,0.0
UZB,Uzbekistan,2037,ambitious+AI_CONSERVATIVE,0.3071345085747878,0.0,20.12275538850511,0.0,0.02012275538850511,0.3071345085747878,0.0
UZB,Uzbekistan,2038,ambitious+AI_CONSERVATIVE,0.3272572639632929,0.0,20.12275538850511,0.0,0.02012275538850511,0.3272572639632929,0.0
UZB,Uzbekistan,2039,ambitious+AI_CONSERVATIVE,0.3473800193517977,0.0,20.122755388504775,0.0,0.020122755388504776,0.3473800193517977,0.0
UZB,Uzbekistan,2040,ambitious+AI_CONSERVATIVE,0.3675027747403028,0.0,20.12275538850511,0.0,0.02012275538850511,0.3675027747403028,0.0
UZB,Uzbekistan,2041,ambitious+AI_CONSERVATIVE,0.3876255301288078,0.0,20.122755388505,0.0,0.020122755388504998,0.3876255301288078,0.0
UZB,Uzbekistan,2042,ambitious+AI_CONSERVATIVE,0.4077482855173131,0.0,20.122755388505333,0.0,0.020122755388505335,0.4077482855173131,0.0
UZB,Uzbekistan,2043,ambitious+AI_CONSERVATIVE,0.4278710409058179,0.0,20.122755388504775,0.0,0.020122755388504776,0.4278710409058179,0.0
UZB,Uzbekistan,2044,ambitious+AI_CONSERVATIVE,0.4479937962943228,0.0,20.12275538850489,0.0,0.02012275538850489,0.4479937962943228,0.0
UZB,Uzbekistan,2045,ambitious+AI_CONSERVATIVE,0.468116551682828,0.0,20.12275538850522,0.0,0.02012275538850522,0.468116551682828,0.0
UZB,Uzbekistan,2046,ambitious+AI_CONSERVATIVE,0.4882393070713331,0.0,20.12275538850511,0.0,0.02012275538850511,0.4882393070713331,0.0
UZB,Uzbekistan,2047,ambitious+AI_CONSERVATIVE,0.5083620624598382,0.0,20.122755388505055,0.0,0.020122755388505057,0.5083620624598382,0.0
UZB,Uzbekistan,2048,ambitious+AI_CONSERVATIVE,0.5284848178483432,0.0,20.122755388505055,0.0,0.020122755388505057,0.5284848178483432,0.0
UZB,Uzbekistan,2049,ambitious+AI_CONSERVATIVE,0.5486075732368483,0.0,20.122755388505055,0.0,0.020122755388505057,0.5486075732368483,0.0
UZB,Uzbekistan,2050,ambitious+AI_CONSERVATIVE,0.5687303286253531,0.0,20.12275538850483,0.0,0.02012275538850483,0.5687303286253531,0.0
UZB,Uzbekistan,2025,baseline+AI_CONSERVATIVE,0.0397263887165753,0.0,39.7263887165753,0.0,0.0397263887165753,0.0397263887165753,0.0
UZB,Uzbekistan,2026,baseline+AI_CONSERVATIVE,0.0794527774331507,0.0,39.7263887165754,0.0,0.0397263887165754,0.0794527774331507,0.0
UZB,Uzbekistan,2027,baseline+AI_CONSERVATIVE,0.119179166149726,0.0,39.7263887165753,0.0,0.0397263887165753,0.119179166149726,0.0
UZB,Uzbekistan,2028,baseline+AI_CONSERVATIVE,0.1589055548663014,0.0,39.7263887165754,0.0,0.0397263887165754,0.1589055548663014,0.0
UZB,Uzbekistan,2029,baseline+AI_CONSERVATIVE,0.1986319435828768,0.0,39.726388716575414,0.0,0.03972638871657542,0.1986319435828768,0.0
UZB,Uzbekistan,2030,baseline+AI_CONSERVATIVE,0.2383583322994522,0.0,39.726388716575386,0.0,0.039726388716575384,0.2383583322994522,0.0
UZB,Uzbekistan,2031,baseline+AI_CONSERVATIVE,0.2780847210160275,0.0,39.7263887165753,0.0,0.0397263887165753,0.2780847210160275,0.0
UZB,Uzbekistan,2032,baseline+AI_CONSERVATIVE,0.3178111097326028,0.0,39.7263887165753,0.0,0.0397263887165753,0.3178111097326028,0.0
UZB,Uzbekistan,2033,baseline+AI_CONSERVATIVE,0.3575374984491783,0.0,39.72638871657552,0.0,0.03972638871657552,0.3575374984491783,0.0
UZB,Uzbekistan,2034,baseline+AI_CONSERVATIVE,0.3972638871657536,0.0,39.7263887165753,0.0,0.0397263887165753,0.3972638871657536,0.0
UZB,Uzbekistan,2035,baseline+AI_CONSERVATIVE,0.4369902758823289,0.0,39.7263887165753,0.0,0.0397263887165753,0.4369902758823289,0.0
UZB,Uzbekistan,2036,baseline+AI_CONSERVATIVE,0.4767166645989044,0.0,39.726388716575464,0.0,0.03972638871657547,0.4767166645989044,0.0
UZB,Uzbekistan,2037,baseline+AI_CONSERVATIVE,0.5164430533154798,0.0,39.726388716575414,0.0,0.03972638871657542,0.5164430533154798,0.0
UZB,Uzbekistan,2038,baseline+AI_CONSERVATIVE,0.5561694420320551,0.0,39.7263887165753,0.0,0.0397263887165753,0.5561694420320551,0.0
UZB,Uzbekistan,2039,baseline+AI_CONSERVATIVE,0.5958958307486304,0.0,39.7263887165753,0.0,0.0397263887165753,0.5958958307486304,0.0
UZB,Uzbekistan,2040,baseline+AI_CONSERVATIVE,0.6356222194652057,0.0,39.7263887165753,0.0,0.0397263887165753,0.6356222194652057,0.0
UZB,Uzbekistan,2041,baseline+AI_CONSERVATIVE,0.675348608181781,0.0,39.7263887165753,0.0,0.0397263887165753,0.675348608181781,0.0
UZB,Uzbekistan,2042,baseline+AI_CONSERVATIVE,0.7150749968983567,0.0,39.72638871657574,0.0,0.039726388716575745,0.7150749968983567,0.0
UZB,Uzbekistan,2043,baseline+AI_CONSERVATIVE,0.7548013856149318,0.0,39.72638871657508,0.0,0.03972638871657508,0.7548013856149318,0.0
UZB,Uzbekistan,2044,baseline+AI_CONSERVATIVE,0.7945277743315073,0.0,39.72638871657552,0.0,0.03972638871657552,0.7945277743315073,0.0
UZB,Uzbekistan,2045,baseline+AI_CONSERVATIVE,0.8342541630480826,0.0,39.7263887165753,0.0,0.0397263887165753,0.8342541630480826,0.0
UZB,Uzbekistan,2046,baseline+AI_CONSERVATIVE,0.8739805517646582,0.0,39.72638871657552,0.0,0.03972638871657552,0.8739805517646582,0.0
UZB,Uzbekistan,2047,baseline+AI_CONSERVATIVE,0.9137069404812332,0.0,39.72638871657508,0.0,0.03972638871657508,0.9137069404812332,0.0
UZB,Uzbekistan,2048,baseline+AI_CONSERVATIVE,0.9534333291978088,0.0,39.72638871657552,0.0,0.03972638871657552,0.9534333291978088,0.0
UZB,Uzbekistan,2049,baseline+AI_CONSERVATIVE,0.9931597179143838,0.0,39.72638871657508,0.0,0.03972638871657508,0.9931597179143838,0.0
UZB,Uzbekistan,2050,baseline+AI_CONSERVATIVE,1.0328861066309596,0.0,39.72638871657574,0.0,0.039726388716575745,1.0328861066309596,0.0
UZB,Uzbekistan,2025,ndc+AI_CONSERVATIVE,0.0397263887165753,0.0,39.7263887165753,0.0,0.0397263887165753,0.0397263887165753,0.0
UZB,Uzbekistan,2026,ndc+AI_CONSERVATIVE,0.0747479054331507,0.0,35.0215167165754,0.0,0.0350215167165754,0.0747479054331507,0.0
UZB,Uzbekistan,2027,ndc+AI_CONSERVATIVE,0.105064550149726,0.0,30.316644716575304,0.0,0.030316644716575306,0.105064550149726,0.0
UZB,Uzbekistan,2028,ndc+AI_CONSERVATIVE,0.1306763228663014,0.0,25.611772716575402,0.0,0.0256117727165754,0.1306763228663014,0.0
UZB,Uzbekistan,2029,ndc+AI_CONSERVATIVE,0.1515832235828768,0.0,20.90690071657539,0.0,0.02090690071657539,0.1515832235828768,0.0
UZB,Uzbekistan,2030,ndc+AI_CONSERVATIVE,0.1677852522994521,0.0,16.202028716575306,0.0,0.016202028716575306,0.1677852522994521,0.0
UZB,Uzbekistan,2031,ndc+AI_CONSERVATIVE,0.1792824090160275,0.0,11.497156716575391,0.0,0.011497156716575392,0.1792824090160275,0.0
UZB,Uzbekistan,2032,ndc+AI_CONSERVATIVE,0.1860746937326028,0.0,6.792284716575309,0.0,0.006792284716575309,0.1860746937326028,0.0
UZB,Uzbekistan,2033,ndc+AI_CONSERVATIVE,0.1881621064491782,0.0,2.0874127165753933,0.0,0.0020874127165753935,0.1881621064491782,0.0
UZB,Uzbekistan,2034,ndc+AI_CONSERVATIVE,0.1855446471657535,0.0,-2.6174592834246893,0.0,-0.0026174592834246895,0.1855446471657535,0.0
UZB,Uzbekistan,2035,ndc+AI_CONSERVATIVE,0.1782223158823288,0.0,-7.322331283424688,0.0,-0.007322331283424689,0.1782223158823288,0.0
