iso_code,country,year,scenario,debt_gt
JPN,Japan,2045,ambitious,12.027677466189637
JPN,Japan,2046,ambitious,12.576120377838052
JPN,Japan,2047,ambitious,13.12456328948647
JPN,Japan,2048,ambitious,13.67300620113489
JPN,Japan,2049,ambitious,14.221449112783304
JPN,Japan,2050,ambitious,14.769892024431723
JPN,Japan,2025,baseline,0.773815761576634
JPN,Japan,2026,baseline,1.547631523153268
JPN,Japan,2027,baseline,2.321447284729902
JPN,Japan,2028,baseline,3.0952630463065365
JPN,Japan,2029,baseline,3.8690788078831706
JPN,Japan,2030,baseline,4.642894569459804
JPN,Japan,2031,baseline,5.416710331036438
JPN,Japan,2032,baseline,6.190526092613073
JPN,Japan,2033,baseline,6.964341854189706
JPN,Japan,2034,baseline,7.73815761576634
JPN,Japan,2035,baseline,8.511973377342974
JPN,Japan,2036,baseline,9.285789138919608
JPN,Japan,2037,baseline,10.059604900496243
JPN,Japan,2038,baseline,10.833420662072875
JPN,Japan,2039,baseline,11.60723642364951
JPN,Japan,2040,baseline,12.381052185226146
JPN,Japan,2041,baseline,13.15486794680278
JPN,Japan,2042,baseline,13.928683708379411
JPN,Japan,2043,baseline,14.702499469956047
JPN,Japan,2044,baseline,15.47631523153268
JPN,Japan,2045,baseline,16.250130993109313
JPN,Japan,2046,baseline,17.023946754685948
JPN,Japan,2047,baseline,17.797762516262583
JPN,Japan,2048,baseline,18.571578277839215
JPN,Japan,2049,baseline,19.34539403941585
JPN,Japan,2050,baseline,20.119209800992486
JPN,Japan,2025,ndc,0.773815761576634
JPN,Japan,2026,ndc,1.5057968191532682
JPN,Japan,2027,ndc,2.195943172729902
JPN,Japan,2028,ndc,2.844254822306537
JPN,Japan,2029,ndc,3.45073176788317
JPN,Japan,2030,ndc,4.015374009459805
JPN,Japan,2031,ndc,4.538181547036439
JPN,Japan,2032,ndc,5.019154380613072
JPN,Japan,2033,ndc,5.458292510189707
JPN,Japan,2034,ndc,5.85559593576634
JPN,Japan,2035,ndc,6.211064657342975
JPN,Japan,2036,ndc,6.524698674919609
JPN,Japan,2037,ndc,6.7964979884962435
JPN,Japan,2038,ndc,7.026462598072876
JPN,Japan,2039,ndc,7.214592503649512
JPN,Japan,2040,ndc,7.360887705226145
JPN,Japan,2041,ndc,7.4653482028027796
JPN,Japan,2042,ndc,7.527973996379414
JPN,Japan,2043,ndc,7.548765085956047
JPN,Japan,2044,ndc,7.527721471532682
JPN,Japan,2045,ndc,7.464843153109315
JPN,Japan,2046,ndc,7.36013013068595
JPN,Japan,2047,ndc,7.213582404262583
JPN,Japan,2048,ndc,7.025199973839218
JPN,Japan,2049,ndc,6.794982839415852
JPN,Japan,2050,ndc,6.522931000992485
KAZ,Kazakhstan,2025,ambitious,0.20632227941154757
KAZ,Kazakhstan,2026,ambitious,0.4048089096312441
KAZ,Kazakhstan,2027,ambitious,0.5959347784887954
KAZ,Kazakhstan,2028,ambitious,0.7801328719465893
KAZ,Kazakhstan,2029,ambitious,0.9577990628845305
KAZ,Kazakhstan,2030,ambitious,1.1292962347758722
KAZ,Kazakhstan,2031,ambitious,1.3007934066672138
KAZ,Kazakhstan,2032,ambitious,1.4722905785585552
KAZ,Kazakhstan,2033,ambitious,1.6437877504498966
KAZ,Kazakhstan,2034,ambitious,1.8152849223412382
KAZ,Kazakhstan,2035,ambitious,1.9867820942325798
KAZ,Kazakhstan,2036,ambitious,2.1582792661239214
KAZ,Kazakhstan,2037,ambitious,2.329776438015263
KAZ,Kazakhstan,2038,ambitious,2.501273609906604
KAZ,Kazakhstan,2039,ambitious,2.672770781797946
KAZ,Kazakhstan,2040,ambitious,2.8442679536892874
KAZ,Kazakhstan,2041,ambitious,3.015765125580629
KAZ,Kazakhstan,2042,ambitious,3.1872622974719707
KAZ,Kazakhstan,2043,ambitious,3.3587594693633123
KAZ,Kazakhstan,2044,ambitious,3.5302566412546534
KAZ,Kazakhstan,2045,ambitious,3.7017538131459955
KAZ,Kazakhstan,2046,ambitious,3.8732509850373367
KAZ,Kazakhstan,2047,ambitious,4.044748156928678
KAZ,Kazakhstan,2048,ambitious,4.21624532882002
KAZ,Kazakhstan,2049,ambitious,4.3877425007113615
KAZ,Kazakhstan,2050,ambitious,4.559239672602703
KAZ,Kazakhstan,2025,baseline,0.21468030521606368
KAZ,Kazakhstan,2026,baseline,0.42936061043212737
KAZ,Kazakhstan,2027,baseline,0.644040915648191
KAZ,Kazakhstan,2028,baseline,0.8587212208642547
KAZ,Kazakhstan,2029,baseline,1.0734015260803185
KAZ,Kazakhstan,2030,baseline,1.288081831296382
KAZ,Kazakhstan,2031,baseline,1.5027621365124457
KAZ,Kazakhstan,2032,baseline,1.7174424417285095
KAZ,Kazakhstan,2033,baseline,1.932122746944573
KAZ,Kazakhstan,2034,baseline,2.146803052160637
KAZ,Kazakhstan,2035,baseline,2.3614833573767005
KAZ,Kazakhstan,2036,baseline,2.576163662592764
KAZ,Kazakhstan,2037,baseline,2.790843967808828
KAZ,Kazakhstan,2038,baseline,3.0055242730248914
KAZ,Kazakhstan,2039,baseline,3.2202045782409554
KAZ,Kazakhstan,2040,baseline,3.434884883457019
KAZ,Kazakhstan,2041,baseline,3.649565188673083
KAZ,Kazakhstan,2042,baseline,3.864245493889146
KAZ,Kazakhstan,2043,baseline,4.07892579910521
KAZ,Kazakhstan,2044,baseline,4.293606104321274
KAZ,Kazakhstan,2045,baseline,4.508286409537337
KAZ,Kazakhstan,2046,baseline,4.722966714753401
KAZ,Kazakhstan,2047,baseline,4.937647019969465
KAZ,Kazakhstan,2048,baseline,5.152327325185528
KAZ,Kazakhstan,2049,baseline,5.367007630401592
KAZ,Kazakhstan,2050,baseline,5.581687935617656
KAZ,Kazakhstan,2025,ndc,0.21468030521606368
KAZ,Kazakhstan,2026,ndc,0.4189966584321274
KAZ,Kazakhstan,2027,ndc,0.6129490596481911
KAZ,Kazakhstan,2028,ndc,0.7965375088642548
KAZ,Kazakhstan,2029,ndc,0.9697620060803185
KAZ,Kazakhstan,2030,ndc,1.1326225512963823
KAZ,Kazakhstan,2031,ndc,1.285119144512446
KAZ,Kazakhstan,2032,ndc,1.4272517857285096
KAZ,Kazakhstan,2033,ndc,1.5590204749445733
KAZ,Kazakhstan,2034,ndc,1.6804252121606371
KAZ,Kazakhstan,2035,ndc,1.7914659973767004
KAZ,Kazakhstan,2036,ndc,1.8921428305927641
KAZ,Kazakhstan,2037,ndc,1.9824557118088282
KAZ,Kazakhstan,2038,ndc,2.0624046410248917
KAZ,Kazakhstan,2039,ndc,2.1319896182409552
KAZ,Kazakhstan,2040,ndc,2.191210643457019
KAZ,Kazakhstan,2041,ndc,2.2400677166730825
KAZ,Kazakhstan,2042,ndc,2.278560837889146
KAZ,Kazakhstan,2043,ndc,2.30669000710521
KAZ,Kazakhstan,2044,ndc,2.3244552243212735
KAZ,Kazakhstan,2045,ndc,2.3318564895373375
KAZ,Kazakhstan,2046,ndc,2.328893802753401
KAZ,Kazakhstan,2047,ndc,2.3155671639694653
KAZ,Kazakhstan,2048,ndc,2.2918765731855286
KAZ,Kazakhstan,2049,ndc,2.2578220304015924
KAZ,Kazakhstan,2050,ndc,2.2134035356176556
KOR,"Korea, Rep.",2025,ambitious,0.4639306969603809
KOR,"Korea, Rep.",2026,ambitious,0.8999117687170191
KOR,"Korea, Rep.",2027,ambitious,1.310526208630439
KOR,"Korea, Rep.",2028,ambitious,1.698014759784639
KOR,"Korea, Rep.",2029,ambitious,2.064333822250433
KOR,"Korea, Rep.",2030,ambitious,2.4112016102910525
KOR,"Korea, Rep.",2031,ambitious,2.758069398331672
KOR,"Korea, Rep.",2032,ambitious,3.1049371863722914
KOR,"Korea, Rep.",2033,ambitious,3.451804974412912
KOR,"Korea, Rep.",2034,ambitious,3.7986727624535312
KOR,"Korea, Rep.",2035,ambitious,4.145540550494151
KOR,"Korea, Rep.",2036,ambitious,4.492408338534771
KOR,"Korea, Rep.",2037,ambitious,4.83927612657539
KOR,"Korea, Rep.",2038,ambitious,5.18614391461601
KOR,"Korea, Rep.",2039,ambitious,5.53301170265663
KOR,"Korea, Rep.",2040,ambitious,5.879879490697249
KOR,"Korea, Rep.",2041,ambitious,6.226747278737869
KOR,"Korea, Rep.",2042,ambitious,6.573615066778489
KOR,"Korea, Rep.",2043,ambitious,6.920482854819108
KOR,"Korea, Rep.",2044,ambitious,7.2673506428597285
KOR,"Korea, Rep.",2045,ambitious,7.6142184309003484
KOR,"Korea, Rep.",2046,ambitious,7.961086218940967
KOR,"Korea, Rep.",2047,ambitious,8.307954006981587
KOR,"Korea, Rep.",2048,ambitious,8.654821795022208
KOR,"Korea, Rep.",2049,ambitious,9.001689583062825
KOR,"Korea, Rep.",2050,ambitious,9.348557371103446
KOR,"Korea, Rep.",2025,baseline,0.4948790050725177
KOR,"Korea, Rep.",2026,baseline,0.9897580101450354
KOR,"Korea, Rep.",2027,baseline,1.4846370152175532
KOR,"Korea, Rep.",2028,baseline,1.9795160202900708
KOR,"Korea, Rep.",2029,baseline,2.474395025362589
KOR,"Korea, Rep.",2030,baseline,2.9692740304351064
KOR,"Korea, Rep.",2031,baseline,3.4641530355076235
KOR,"Korea, Rep.",2032,baseline,3.9590320405801416
KOR,"Korea, Rep.",2033,baseline,4.45391104565266
KOR,"Korea, Rep.",2034,baseline,4.948790050725178
KOR,"Korea, Rep.",2035,baseline,5.443669055797694
KOR,"Korea, Rep.",2036,baseline,5.938548060870213
KOR,"Korea, Rep.",2037,baseline,6.43342706594273
KOR,"Korea, Rep.",2038,baseline,6.928306071015247
KOR,"Korea, Rep.",2039,baseline,7.423185076087766
KOR,"Korea, Rep.",2040,baseline,7.918064081160283
KOR,"Korea, Rep.",2041,baseline,8.4129430862328
KOR,"Korea, Rep.",2042,baseline,8.907822091305318
KOR,"Korea, Rep.",2043,baseline,9.402701096377836
KOR,"Korea, Rep.",2044,baseline,9.897580101450355
KOR,"Korea, Rep.",2045,baseline,10.392459106522871
KOR,"Korea, Rep.",2046,baseline,10.887338111595389
KOR,"Korea, Rep.",2047,baseline,11.382217116667908
KOR,"Korea, Rep.",2048,baseline,11.877096121740426
KOR,"Korea, Rep.",2049,baseline,12.371975126812941
KOR,"Korea, Rep.",2050,baseline,12.86685413188546
KOR,"Korea, Rep.",2025,ndc,0.4948790050725177
KOR,"Korea, Rep.",2026,ndc,0.9654434501450353
KOR,"Korea, Rep.",2027,ndc,1.411693335217553
KOR,"Korea, Rep.",2028,ndc,1.8336286602900707
KOR,"Korea, Rep.",2029,ndc,2.2312494253625887
KOR,"Korea, Rep.",2030,ndc,2.6045556304351063
KOR,"Korea, Rep.",2031,ndc,2.9535472755076237
KOR,"Korea, Rep.",2032,ndc,3.2782243605801415
KOR,"Korea, Rep.",2033,ndc,3.578586885652659
KOR,"Korea, Rep.",2034,ndc,3.8546348507251773
KOR,"Korea, Rep.",2035,ndc,4.106368255797695
KOR,"Korea, Rep.",2036,ndc,4.333787100870213
KOR,"Korea, Rep.",2037,ndc,4.53689138594273
KOR,"Korea, Rep.",2038,ndc,4.715681111015248
KOR,"Korea, Rep.",2039,ndc,4.870156276087766
KOR,"Korea, Rep.",2040,ndc,5.000316881160283
KOR,"Korea, Rep.",2041,ndc,5.1061629262328
KOR,"Korea, Rep.",2042,ndc,5.187694411305317
KOR,"Korea, Rep.",2043,ndc,5.244911336377836
KOR,"Korea, Rep.",2044,ndc,5.277813701450354
KOR,"Korea, Rep.",2045,ndc,5.286401506522871
KOR,"Korea, Rep.",2046,ndc,5.270674751595389
KOR,"Korea, Rep.",2047,ndc,5.230633436667906
KOR,"Korea, Rep.",2048,ndc,5.166277561740425
KOR,"Korea, Rep.",2049,ndc,5.077607126812943
KOR,"Korea, Rep.",2050,ndc,4.96462213188546
KWT,Kuwait,2025,ambitious,0.08540136094939656
KWT,Kuwait,2026,ambitious,0.16780255257628632
KWT,Kuwait,2027,ambitious,0.2473854033224897
KWT,Kuwait,2028,ambitious,0.3243156979439527
KWT,Kuwait,2029,ambitious,0.3987450110748281
KWT,Kuwait,2030,ambitious,0.47081228612988135
KWT,Kuwait,2031,ambitious,0.5428795611849345
KWT,Kuwait,2032,ambitious,0.6149468362399876
KWT,Kuwait,2033,ambitious,0.6870141112950408
KWT,Kuwait,2034,ambitious,0.7590813863500939
KWT,Kuwait,2035,ambitious,0.8311486614051471
KWT,Kuwait,2036,ambitious,0.9032159364602004
KWT,Kuwait,2037,ambitious,0.9752832115152534
KWT,Kuwait,2038,ambitious,1.0473504865703067
KWT,Kuwait,2039,ambitious,1.1194177616253598
KWT,Kuwait,2040,ambitious,1.191485036680413
KWT,Kuwait,2041,ambitious,1.2635523117354661
KWT,Kuwait,2042,ambitious,1.3356195867905194
KWT,Kuwait,2043,ambitious,1.4076868618455725
KWT,Kuwait,2044,ambitious,1.4797541369006255
KWT,Kuwait,2045,ambitious,1.5518214119556788
KWT,Kuwait,2046,ambitious,1.6238886870107319
KWT,Kuwait,2047,ambitious,1.6959559620657854
KWT,Kuwait,2048,ambitious,1.7680232371208384
KWT,Kuwait,2049,ambitious,1.8400905121758917
KWT,Kuwait,2050,ambitious,1.912157787230945
KWT,Kuwait,2025,baseline,0.08860154155768941
KWT,Kuwait,2026,baseline,0.17720308311537883
KWT,Kuwait,2027,baseline,0.26580462467306826
KWT,Kuwait,2028,baseline,0.35440616623075766
KWT,Kuwait,2029,baseline,0.44300770778844706
KWT,Kuwait,2030,baseline,0.5316092493461365
KWT,Kuwait,2031,baseline,0.6202107909038259
KWT,Kuwait,2032,baseline,0.7088123324615153
KWT,Kuwait,2033,baseline,0.7974138740192047
KWT,Kuwait,2034,baseline,0.8860154155768941
KWT,Kuwait,2035,baseline,0.9746169571345837
KWT,Kuwait,2036,baseline,1.063218498692273
KWT,Kuwait,2037,baseline,1.1518200402499623
KWT,Kuwait,2038,baseline,1.2404215818076518
KWT,Kuwait,2039,baseline,1.3290231233653413
KWT,Kuwait,2040,baseline,1.4176246649230306
KWT,Kuwait,2041,baseline,1.50622620648072
KWT,Kuwait,2042,baseline,1.5948277480384094
KWT,Kuwait,2043,baseline,1.683429289596099
KWT,Kuwait,2044,baseline,1.7720308311537882
KWT,Kuwait,2045,baseline,1.8606323727114775
KWT,Kuwait,2046,baseline,1.9492339142691675
KWT,Kuwait,2047,baseline,2.0378354558268565
KWT,Kuwait,2048,baseline,2.126436997384546
KWT,Kuwait,2049,baseline,2.215038538942235
KWT,Kuwait,2050,baseline,2.3036400804999246
KWT,Kuwait,2025,ndc,0.08860154155768941
KWT,Kuwait,2026,ndc,0.1732348591153788
KWT,Kuwait,2027,ndc,0.25389995267306825
KWT,Kuwait,2028,ndc,0.33059682223075765
KWT,Kuwait,2029,ndc,0.4033254677884471
KWT,Kuwait,2030,ndc,0.4720858893461365
KWT,Kuwait,2031,ndc,0.5368780869038259
KWT,Kuwait,2032,ndc,0.5977020604615153
KWT,Kuwait,2033,ndc,0.6545578100192048
KWT,Kuwait,2034,ndc,0.7074453355768942
KWT,Kuwait,2035,ndc,0.7563646371345836
KWT,Kuwait,2036,ndc,0.8013157146922729
KWT,Kuwait,2037,ndc,0.8422985682499624
KWT,Kuwait,2038,ndc,0.8793131978076518
KWT,Kuwait,2039,ndc,0.9123596033653412
KWT,Kuwait,2040,ndc,0.9414377849230307
KWT,Kuwait,2041,ndc,0.9665477424807201
KWT,Kuwait,2042,ndc,0.9876894760384094
KWT,Kuwait,2043,ndc,1.0048629855960989
KWT,Kuwait,2044,ndc,1.0180682711537883
KWT,Kuwait,2045,ndc,1.0273053327114776
KWT,Kuwait,2046,ndc,1.032574170269167
KWT,Kuwait,2047,ndc,1.0338747838268567
KWT,Kuwait,2048,ndc,1.031207173384546
KWT,Kuwait,2049,ndc,1.0245713389422353
KWT,Kuwait,2050,ndc,1.0139672804999247
LKA,Sri Lanka,2025,ambitious,-0.02836291335831454
LKA,Sri Lanka,2026,ambitious,-0.057823350622603464
LKA,Sri Lanka,2027,ambitious,-0.08826594608328274
LKA,Sri Lanka,2028,ambitious,-0.11959261567341423
LKA,Sri Lanka,2029,ambitious,-0.15171926943298775
LKA,Sri Lanka,2030,ambitious,-0.1845732702291223
LKA,Sri Lanka,2031,ambitious,-0.21742727102525686
LKA,Sri Lanka,2032,ambitious,-0.25028127182139137
LKA,Sri Lanka,2033,ambitious,-0.283135272617526
LKA,Sri Lanka,2034,ambitious,-0.31598927341366057
LKA,Sri Lanka,2035,ambitious,-0.34884327420979516
LKA,Sri Lanka,2036,ambitious,-0.3816972750059297
LKA,Sri Lanka,2037,ambitious,-0.41455127580206425
LKA,Sri Lanka,2038,ambitious,-0.4474052765981988
LKA,Sri Lanka,2039,ambitious,-0.48025927739433333
LKA,Sri Lanka,2040,ambitious,-0.5131132781904679
LKA,Sri Lanka,2041,ambitious,-0.5459672789866026
LKA,Sri Lanka,2042,ambitious,-0.578821279782737
LKA,Sri Lanka,2043,ambitious,-0.6116752805788717
LKA,Sri Lanka,2044,ambitious,-0.6445292813750062
LKA,Sri Lanka,2045,ambitious,-0.6773832821711409
LKA,Sri Lanka,2046,ambitious,-0.7102372829672754
LKA,Sri Lanka,2047,ambitious,-0.7430912837634099
LKA,Sri Lanka,2048,ambitious,-0.7759452845595445
LKA,Sri Lanka,2049,ambitious,-0.808799285355679
LKA,Sri Lanka,2050,ambitious,-0.8416532861518136
LKA,Sri Lanka,2025,baseline,-0.02712842893159843
LKA,Sri Lanka,2026,baseline,-0.05425685786319686
LKA,Sri Lanka,2027,baseline,-0.0813852867947953
LKA,Sri Lanka,2028,baseline,-0.10851371572639372
LKA,Sri Lanka,2029,baseline,-0.13564214465799218
LKA,Sri Lanka,2030,baseline,-0.1627705735895906
LKA,Sri Lanka,2031,baseline,-0.18989900252118902
LKA,Sri Lanka,2032,baseline,-0.21702743145278744
LKA,Sri Lanka,2033,baseline,-0.24415586038438591
LKA,Sri Lanka,2034,baseline,-0.27128428931598436
LKA,Sri Lanka,2035,baseline,-0.2984127182475828
LKA,Sri Lanka,2036,baseline,-0.3255411471791812
LKA,Sri Lanka,2037,baseline,-0.35266957611077965
LKA,Sri Lanka,2038,baseline,-0.37979800504237804
LKA,Sri Lanka,2039,baseline,-0.4069264339739765
LKA,Sri Lanka,2040,baseline,-0.434054862905575
LKA,Sri Lanka,2041,baseline,-0.4611832918371734
LKA,Sri Lanka,2042,baseline,-0.48831172076877183
LKA,Sri Lanka,2043,baseline,-0.5154401497003702
LKA,Sri Lanka,2044,baseline,-0.5425685786319687
LKA,Sri Lanka,2045,baseline,-0.5696970075635672
LKA,Sri Lanka,2046,baseline,-0.5968254364951656
LKA,Sri Lanka,2047,baseline,-0.623953865426764
LKA,Sri Lanka,2048,baseline,-0.6510822943583624
LKA,Sri Lanka,2049,baseline,-0.6782107232899608
LKA,Sri Lanka,2050,baseline,-0.7053391522215593
LKA,Sri Lanka,2025,ndc,-0.02712842893159843
LKA,Sri Lanka,2026,ndc,-0.05509763386319686
LKA,Sri Lanka,2027,ndc,-0.0839076147947953
LKA,Sri Lanka,2028,ndc,-0.11355837172639371
LKA,Sri Lanka,2029,ndc,-0.14404990465799217
LKA,Sri Lanka,2030,ndc,-0.1753822135895906
LKA,Sri Lanka,2031,ndc,-0.207555298521189
LKA,Sri Lanka,2032,ndc,-0.24056915945278742
LKA,Sri Lanka,2033,ndc,-0.2744237963843859
LKA,Sri Lanka,2034,ndc,-0.3091192093159843
LKA,Sri Lanka,2035,ndc,-0.3446553982475828
LKA,Sri Lanka,2036,ndc,-0.3810323631791812
LKA,Sri Lanka,2037,ndc,-0.4182501041107796
LKA,Sri Lanka,2038,ndc,-0.456308621042378
LKA,Sri Lanka,2039,ndc,-0.49520791397397645
LKA,Sri Lanka,2040,ndc,-0.534947982905575
LKA,Sri Lanka,2041,ndc,-0.5755288278371734
LKA,Sri Lanka,2042,ndc,-0.6169504487687718
LKA,Sri Lanka,2043,ndc,-0.6592128457003702
LKA,Sri Lanka,2044,ndc,-0.7023160186319686
LKA,Sri Lanka,2045,ndc,-0.7462599675635672
LKA,Sri Lanka,2046,ndc,-0.7910446924951655
LKA,Sri Lanka,2047,ndc,-0.836670193426764
LKA,Sri Lanka,2048,ndc,-0.8831364703583624
LKA,Sri Lanka,2049,ndc,-0.9304435232899608
LKA,Sri Lanka,2050,ndc,-0.9785913522215592
LTU,Lithuania,2025,ambitious,0.006585334629876545
LTU,Lithuania,2026,ambitious,0.012768814421062848
LTU,Lithuania,2027,ambitious,0.018574794212266217
LTU,Lithuania,2028,ambitious,0.02402547988583756
LTU,Lithuania,2029,ambitious,0.029141173962783477
LTU,Lithuania,2030,ambitious,0.03394048708736011
LTU,Lithuania,2031,ambitious,0.038739800211936744
LTU,Lithuania,2032,ambitious,0.04353911333651338
LTU,Lithuania,2033,ambitious,0.04833842646109001
LTU,Lithuania,2034,ambitious,0.05313773958566666
LTU,Lithuania,2035,ambitious,0.057937052710243284
LTU,Lithuania,2036,ambitious,0.06273636583481992
LTU,Lithuania,2037,ambitious,0.06753567895939655
LTU,Lithuania,2038,ambitious,0.07233499208397319
LTU,Lithuania,2039,ambitious,0.07713430520854983
LTU,Lithuania,2040,ambitious,0.08193361833312646
LTU,Lithuania,2041,ambitious,0.08673293145770311
LTU,Lithuania,2042,ambitious,0.09153224458227972
LTU,Lithuania,2043,ambitious,0.09633155770685638
LTU,Lithuania,2044,ambitious,0.10113087083143299
LTU,Lithuania,2045,ambitious,0.10593018395600964
LTU,Lithuania,2046,ambitious,0.1107294970805863
LTU,Lithuania,2047,ambitious,0.1155288102051629
LTU,Lithuania,2048,ambitious,0.12032812332973952
LTU,Lithuania,2049,ambitious,0.1251274364543162
LTU,Lithuania,2050,ambitious,0.12992674957889283
LTU,Lithuania,2025,baseline,0.007013979791144709
LTU,Lithuania,2026,baseline,0.014027959582289418
LTU,Lithuania,2027,baseline,0.021041939373434126
LTU,Lithuania,2028,baseline,0.028055919164578835
LTU,Lithuania,2029,baseline,0.03506989895572354
LTU,Lithuania,2030,baseline,0.04208387874686825
LTU,Lithuania,2031,baseline,0.04909785853801297
LTU,Lithuania,2032,baseline,0.05611183832915767
LTU,Lithuania,2033,baseline,0.06312581812030238
LTU,Lithuania,2034,baseline,0.07013979791144707
LTU,Lithuania,2035,baseline,0.07715377770259181
LTU,Lithuania,2036,baseline,0.0841677574937365
LTU,Lithuania,2037,baseline,0.09118173728488121
LTU,Lithuania,2038,baseline,0.09819571707602594
LTU,Lithuania,2039,baseline,0.10520969686717063
LTU,Lithuania,2040,baseline,0.11222367665831534
LTU,Lithuania,2041,baseline,0.11923765644946005
LTU,Lithuania,2042,baseline,0.12625163624060476
LTU,Lithuania,2043,baseline,0.13326561603174947
LTU,Lithuania,2044,baseline,0.14027959582289415
LTU,Lithuania,2045,baseline,0.14729357561403889
LTU,Lithuania,2046,baseline,0.15430755540518362
LTU,Lithuania,2047,baseline,0.16132153519632828
LTU,Lithuania,2048,baseline,0.168335514987473
LTU,Lithuania,2049,baseline,0.17534949477861775
LTU,Lithuania,2050,baseline,0.18236347456976243
LTU,Lithuania,2025,ndc,0.007013979791144709
LTU,Lithuania,2026,ndc,0.013496439582289417
LTU,Lithuania,2027,ndc,0.019447379373434125
LTU,Lithuania,2028,ndc,0.02486679916457883
LTU,Lithuania,2029,ndc,0.029754698955723545
LTU,Lithuania,2030,ndc,0.03411107874686825
LTU,Lithuania,2031,ndc,0.03793593853801296
LTU,Lithuania,2032,ndc,0.04122927832915767
LTU,Lithuania,2033,ndc,0.04399109812030238
LTU,Lithuania,2034,ndc,0.04622139791144708
LTU,Lithuania,2035,ndc,0.0479201777025918
LTU,Lithuania,2036,ndc,0.049087437493736494
LTU,Lithuania,2037,ndc,0.04972317728488121
LTU,Lithuania,2038,ndc,0.04982739707602592
LTU,Lithuania,2039,ndc,0.04940009686717062
LTU,Lithuania,2040,ndc,0.048441276658315324
LTU,Lithuania,2041,ndc,0.04695093644946005
LTU,Lithuania,2042,ndc,0.04492907624060473
LTU,Lithuania,2043,ndc,0.04237569603174947
LTU,Lithuania,2044,ndc,0.03929079582289416
LTU,Lithuania,2045,ndc,0.03567437561403888
LTU,Lithuania,2046,ndc,0.0315264354051836
LTU,Lithuania,2047,ndc,0.026846975196328282
LTU,Lithuania,2048,ndc,0.021635994987472984
LTU,Lithuania,2049,ndc,0.015893494778617706
LTU,Lithuania,2050,ndc,0.00961947456976242
LUX,Luxembourg,2025,ambitious,0.006307682203534757
LUX,Luxembourg,2026,ambitious,0.012301174307996548
LUX,Luxembourg,2027,ambitious,0.018004917082370647
LUX,Luxembourg,2028,ambitious,0.023440606203716675
LUX,Luxembourg,2029,ambitious,0.028627588512583707
LUX,Luxembourg,2030,ambitious,0.03358318925921573
LUX,Luxembourg,2031,ambitious,0.03853879000584775
LUX,Luxembourg,2032,ambitious,0.043494390752479774
LUX,Luxembourg,2033,ambitious,0.0484499914991118
LUX,Luxembourg,2034,ambitious,0.05340559224574383
LUX,Luxembourg,2035,ambitious,0.05836119299237584
LUX,Luxembourg,2036,ambitious,0.06331679373900787
LUX,Luxembourg,2037,ambitious,0.06827239448563989
LUX,Luxembourg,2038,ambitious,0.07322799523227191
LUX,Luxembourg,2039,ambitious,0.07818359597890394
LUX,Luxembourg,2040,ambitious,0.08313919672553596
LUX,Luxembourg,2041,ambitious,0.08809479747216797
LUX,Luxembourg,2042,ambitious,0.09305039821880001
LUX,Luxembourg,2043,ambitious,0.09800599896543204
LUX,Luxembourg,2044,ambitious,0.10296159971206406
LUX,Luxembourg,2045,ambitious,0.10791720045869607
LUX,Luxembourg,2046,ambitious,0.11287280120532811
LUX,Luxembourg,2047,ambitious,0.11782840195196012
LUX,Luxembourg,2048,ambitious,0.12278400269859215
LUX,Luxembourg,2049,ambitious,0.12773960344522417
LUX,Luxembourg,2050,ambitious,0.1326952041918562
LUX,Luxembourg,2025,baseline,0.0066495416601676655
LUX,Luxembourg,2026,baseline,0.013299083320335331
LUX,Luxembourg,2027,baseline,0.019948624980502996
LUX,Luxembourg,2028,baseline,0.026598166640670662
LUX,Luxembourg,2029,baseline,0.03324770830083833
LUX,Luxembourg,2030,baseline,0.03989724996100599
LUX,Luxembourg,2031,baseline,0.04654679162117366
LUX,Luxembourg,2032,baseline,0.053196333281341324
LUX,Luxembourg,2033,baseline,0.059845874941508996
LUX,Luxembourg,2034,baseline,0.06649541660167665
LUX,Luxembourg,2035,baseline,0.07314495826184432
LUX,Luxembourg,2036,baseline,0.07979449992201199
LUX,Luxembourg,2037,baseline,0.08644404158217965
LUX,Luxembourg,2038,baseline,0.09309358324234732
LUX,Luxembourg,2039,baseline,0.09974312490251498
LUX,Luxembourg,2040,baseline,0.10639266656268265
LUX,Luxembourg,2041,baseline,0.1130422082228503
LUX,Luxembourg,2042,baseline,0.11969174988301799
LUX,Luxembourg,2043,baseline,0.12634129154318566
LUX,Luxembourg,2044,baseline,0.1329908332033533
LUX,Luxembourg,2045,baseline,0.139640374863521
LUX,Luxembourg,2046,baseline,0.14628991652368864
LUX,Luxembourg,2047,baseline,0.1529394581838563
LUX,Luxembourg,2048,baseline,0.15958899984402397
LUX,Luxembourg,2049,baseline,0.16623854150419165
LUX,Luxembourg,2050,baseline,0.1728880831643593
LUX,Luxembourg,2025,ndc,0.0066495416601676655
LUX,Luxembourg,2026,ndc,0.01297485932033533
LUX,Luxembourg,2027,ndc,0.018975952980502996
LUX,Luxembourg,2028,ndc,0.02465282264067066
LUX,Luxembourg,2029,ndc,0.030005468300838327
LUX,Luxembourg,2030,ndc,0.035033889961005996
LUX,Luxembourg,2031,ndc,0.03973808762117366
LUX,Luxembourg,2032,ndc,0.044118061281341325
LUX,Luxembourg,2033,ndc,0.04817381094150899
