iso_code,country,year,scenario,debt_gt,fs_gt,emissions_mt,ai_emissions_mt_eff,emissions_gt,cum_emissions_gt,cum_fs_gt,scenario_base,debt_gt_base,debt_delta_gt
EST,Estonia,2050,ndc+AI_CONSERVATIVE,0.0616567284476348,0.0,-2.993887367398598,0.0,-0.0029938873673985983,0.0616567284476348,0.0,ndc,0.0616567284476348,0.0
FIN,Finland,2030,ambitious+AI_CONSERVATIVE,0.1133012974292984,0.0,15.328652548051991,0.0,0.01532865254805199,0.1133012974292984,0.0,ambitious,0.1133012974292984,0.0
FIN,Finland,2050,ambitious+AI_CONSERVATIVE,0.4198743483903394,0.0,15.328652548051991,0.0,0.01532865254805199,0.4198743483903394,0.0,ambitious,0.4198743483903394,0.0
FIN,Finland,2030,baseline+AI_CONSERVATIVE,0.1499143122029484,0.0,24.985718700491404,0.0,0.024985718700491405,0.1499143122029484,0.0,baseline,0.1499143122029484,0.0
FIN,Finland,2050,baseline+AI_CONSERVATIVE,0.6496286862127765,0.0,24.985718700491265,0.0,0.024985718700491266,0.6496286862127765,0.0,baseline,0.6496286862127765,0.0
FIN,Finland,2030,ndc+AI_CONSERVATIVE,0.1276028322029484,0.0,17.548558700491405,0.0,0.017548558700491407,0.1276028322029484,0.0,ndc,0.1276028322029484,0.0
FIN,Finland,2050,ndc+AI_CONSERVATIVE,0.1662132862127767,0.0,-12.200081299508586,0.0,-0.012200081299508586,0.1662132862127767,0.0,ndc,0.1662132862127767,0.0
FRA,France,2030,ambitious+AI_CONSERVATIVE,0.6886371907060606,0.0,95.95209099513767,0.6359039999999999,0.09595209099513767,0.6886371907060606,0.0,ambitious,0.6854974147060605,0.0031397760000000385
FRA,France,2050,ambitious+AI_CONSERVATIVE,2.609102508208814,0.0,95.978586995138,0.6624,0.095978586995138,2.609102508208814,0.0,ambitious,2.591821154608814,0.01728135360000005
FRA,France,2030,baseline+AI_CONSERVATIVE,0.8684548979554156,0.0,144.85509099256942,0.6359039999999999,0.1448550909925694,0.8684548979554156,0.0,baseline,0.8653151219554157,0.0031397759999999275
FRA,France,2050,baseline+AI_CONSERVATIVE,3.7669802154068015,0.0,144.8815869925695,0.6624,0.1448815869925695,3.7669802154068015,0.0,baseline,3.7496988618068015,0.01728135360000005
FRA,France,2030,ndc+AI_CONSERVATIVE,0.6924040979554157,0.0,86.17149099256925,0.6359039999999999,0.08617149099256925,0.6924040979554157,0.0,ndc,0.6892643219554156,0.0031397760000000385
FRA,France,2050,ndc+AI_CONSERVATIVE,-0.04745378459319877,0.0,-148.53641300743033,0.6624,-0.14853641300743034,-0.04745378459319877,0.0,ndc,-0.0647351381931988,0.017281353600000035
GBR,United Kingdom,2030,ambitious+AI_CONSERVATIVE,0.8412798318878294,0.0,113.87997946625615,4.677048,0.11387997946625615,0.8412798318878294,0.0,ambitious,0.8181869073878294,0.0230929245
GBR,United Kingdom,2050,ambitious+AI_CONSERVATIVE,3.129349188037955,0.0,114.07485646625548,4.871925000000001,0.11407485646625548,3.129349188037955,0.0,ambitious,3.002245536712955,0.12710365132500012
GBR,United Kingdom,2030,baseline+AI_CONSERVATIVE,1.11062744896802,0.0,185.93280207800333,4.677048,0.18593280207800333,1.11062744896802,0.0,baseline,1.08753452446802,0.0230929245
GBR,United Kingdom,2050,baseline+AI_CONSERVATIVE,4.839753257353087,0.0,186.12767907800287,4.871925000000001,0.18612767907800287,4.839753257353087,0.0,baseline,4.712649606028087,0.12710365132500012
GBR,United Kingdom,2030,ndc+AI_CONSERVATIVE,0.91208660896802,0.0,119.75252207800334,4.677048,0.11975252207800334,0.91208660896802,0.0,ndc,0.88899368446802,0.0230929245
GBR,United Kingdom,2050,ndc+AI_CONSERVATIVE,0.5380350573530877,0.0,-144.77372092199687,4.871925000000001,-0.14477372092199686,0.5380350573530877,0.0,ndc,0.4109314060280877,0.12710365132499996
GRC,Greece,2030,ambitious+AI_CONSERVATIVE,0.1756209685144973,0.0,25.257939263489597,0.0,0.0252579392634896,0.1756209685144973,0.0,ambitious,0.1756209685144973,0.0
GRC,Greece,2050,ambitious+AI_CONSERVATIVE,0.680779753784289,0.0,25.257939263489625,0.0,0.025257939263489626,0.680779753784289,0.0,ambitious,0.680779753784289,0.0
GRC,Greece,2030,baseline+AI_CONSERVATIVE,0.2140980862122721,0.0,35.683014368712016,0.0,0.03568301436871202,0.2140980862122721,0.0,baseline,0.2140980862122721,0.0
GRC,Greece,2050,baseline+AI_CONSERVATIVE,0.9277583735865128,0.0,35.68301436871235,0.0,0.03568301436871235,0.9277583735865128,0.0,baseline,0.9277583735865128,0.0
GRC,Greece,2030,ndc+AI_CONSERVATIVE,0.1790474062122721,0.0,23.99945436871201,0.0,0.02399945436871201,0.1790474062122721,0.0,ndc,0.1790474062122721,0.0
GRC,Greece,2050,ndc+AI_CONSERVATIVE,0.1683269735865125,0.0,-22.73478563128789,0.0,-0.022734785631287894,0.1683269735865125,0.0,ndc,0.1683269735865125,0.0
HKG,"Hong Kong SAR, China",2030,ambitious+AI_CONSERVATIVE,0.0892381868563861,0.0,12.6208195908631,0.0,0.0126208195908631,0.0892381868563861,0.0,ambitious,0.0892381868563861,0.0
HKG,"Hong Kong SAR, China",2050,ambitious+AI_CONSERVATIVE,0.341654578673648,0.0,12.620819590863086,0.0,0.012620819590863086,0.341654578673648,0.0,ambitious,0.341654578673648,0.0
HKG,"Hong Kong SAR, China",2030,baseline+AI_CONSERVATIVE,0.1106283175174246,0.0,18.43805291957079,0.0,0.01843805291957079,0.1106283175174246,0.0,baseline,0.1106283175174246,0.0
HKG,"Hong Kong SAR, China",2050,baseline+AI_CONSERVATIVE,0.47938937590884,0.0,18.438052919570737,0.0,0.018438052919570735,0.47938937590884,0.0,baseline,0.47938937590884,0.0
HKG,"Hong Kong SAR, China",2030,ndc+AI_CONSERVATIVE,0.0896862775174246,0.0,11.457372919570801,0.0,0.011457372919570802,0.0896862775174246,0.0,ndc,0.0896862775174246,0.0
HKG,"Hong Kong SAR, China",2050,ndc+AI_CONSERVATIVE,0.0256451759088399,0.0,-16.4653470804293,0.0,-0.0164653470804293,0.0256451759088399,0.0,ndc,0.0256451759088399,0.0
HRV,Croatia,2030,ambitious+AI_CONSERVATIVE,0.0358621552817037,0.0,4.229738693787503,0.0,0.004229738693787503,0.0358621552817037,0.0,ambitious,0.0358621552817037,0.0
HRV,Croatia,2050,ambitious+AI_CONSERVATIVE,0.1204569291574538,0.0,4.22973869378751,0.0,0.00422973869378751,0.1204569291574538,0.0,ambitious,0.1204569291574538,0.0
HRV,Croatia,2030,baseline+AI_CONSERVATIVE,0.0541086860486403,0.0,9.018114341440105,0.0,0.009018114341440106,0.0541086860486403,0.0,baseline,0.0541086860486403,0.0
HRV,Croatia,2050,baseline+AI_CONSERVATIVE,0.2344709728774415,0.0,9.01811434144001,0.0,0.009018114341440009,0.2344709728774415,0.0,baseline,0.2344709728774415,0.0
HRV,Croatia,2030,ndc+AI_CONSERVATIVE,0.0436380860486403,0.0,5.527914341440003,0.0,0.005527914341440003,0.0436380860486403,0.0,ndc,0.0436380860486403,0.0
HRV,Croatia,2050,ndc+AI_CONSERVATIVE,0.007607972877441499,0.0,-8.432885658559902,0.0,-0.008432885658559902,0.007607972877441499,0.0,ndc,0.0076079728774415,-8.673617379884035e-19
HUN,Hungary,2030,ambitious+AI_CONSERVATIVE,0.1216726614296102,0.0,17.315219747311595,0.0,0.017315219747311594,0.1216726614296102,0.0,ambitious,0.1216726614296102,0.0
HUN,Hungary,2050,ambitious+AI_CONSERVATIVE,0.4679770563758426,0.0,17.315219747311705,0.0,0.017315219747311705,0.4679770563758426,0.0,ambitious,0.4679770563758426,0.0
HUN,Hungary,2030,baseline+AI_CONSERVATIVE,0.1498187184803539,0.0,24.969786413392313,0.0,0.024969786413392314,0.1498187184803539,0.0,baseline,0.1498187184803539,0.0
HUN,Hungary,2050,baseline+AI_CONSERVATIVE,0.6492144467482005,0.0,24.969786413392427,0.0,0.02496978641339243,0.6492144467482005,0.0,baseline,0.6492144467482005,0.0
HUN,Hungary,2030,ndc+AI_CONSERVATIVE,0.1222622784803539,0.0,15.784306413392304,0.0,0.015784306413392304,0.1222622784803539,0.0,ndc,0.1222622784803539,0.0
HUN,Hungary,2050,ndc+AI_CONSERVATIVE,0.0521582467482004,0.0,-20.9576135866077,0.0,-0.0209576135866077,0.0521582467482004,0.0,ndc,0.0521582467482004,0.0
IDN,Indonesia,2030,ambitious+AI_CONSERVATIVE,-0.1714009531261315,0.0,-80.3862608700281,0.0,-0.08038626087002809,-0.1714009531261315,0.0,ambitious,-0.1714009531261315,0.0
IDN,Indonesia,2050,ambitious+AI_CONSERVATIVE,-1.7791261705266912,0.0,-80.38626087002831,0.0,-0.08038626087002831,-1.7791261705266912,0.0,ambitious,-1.7791261705266912,0.0
IDN,Indonesia,2030,baseline+AI_CONSERVATIVE,0.3361499301409352,0.0,56.024988356822014,0.0,0.056024988356822014,0.3361499301409352,0.0,baseline,0.3361499301409352,0.0
IDN,Indonesia,2050,baseline+AI_CONSERVATIVE,1.4566496972773884,0.0,56.02498835682468,0.0,0.05602498835682468,1.4566496972773884,0.0,baseline,1.4566496972773884,0.0
IDN,Indonesia,2030,ndc+AI_CONSERVATIVE,-0.0660821498590649,0.0,-78.05237164317799,0.0,-0.07805237164317799,-0.0660821498590649,0.0,ndc,-0.0660821498590649,0.0
IDN,Indonesia,2050,ndc+AI_CONSERVATIVE,-7.258378702722615,0.0,-614.3618116431782,0.0,-0.6143618116431782,-7.258378702722615,0.0,ndc,-7.258378702722615,0.0
IND,India,2030,ambitious+AI_CONSERVATIVE,-4.1209016911950265,0.0,-859.6463781595717,15.313536000000001,-0.8596463781595717,-4.1209016911950265,0.0,ambitious,-4.196512275195026,0.07561058399999965
IND,India,2050,ambitious+AI_CONSERVATIVE,-21.27954926598649,0.0,-859.0083141595682,15.951600000000004,-0.8590083141595681,-21.27954926598649,0.0,ambitious,-21.695710558386487,0.4161612923999982
IND,India,2030,baseline+AI_CONSERVATIVE,-2.453718501213284,0.0,-406.2413115355462,15.313536000000001,-0.40624131153554616,-2.453718501213284,0.0,baseline,-2.529329085213284,0.07561058400000009
IND,India,2050,baseline+AI_CONSERVATIVE,-10.544264743524227,0.0,-405.60324753554266,15.951600000000004,-0.40560324753554267,-10.544264743524227,0.0,baseline,-10.960426035924227,0.4161612924
IND,India,2030,ndc+AI_CONSERVATIVE,-4.085976741213285,0.0,-950.3273915355476,15.313536000000001,-0.9503273915355476,-4.085976741213285,0.0,ndc,-4.161587325213285,0.07561058399999965
IND,India,2050,ndc+AI_CONSERVATIVE,-45.90985994352423,0.0,-3126.0336475355443,15.951600000000004,-3.1260336475355444,-45.90985994352423,0.0,ndc,-46.32602123592423,0.4161612923999982
IRL,Ireland,2030,ambitious+AI_CONSERVATIVE,0.16557401991646242,0.0,26.206852030677204,10.067760000000002,0.026206852030677207,0.16557401991646242,0.0,ambitious,0.1158644549164624,0.049709565000000025
IRL,Ireland,2050,ambitious+AI_CONSERVATIVE,0.7122481607800077,0.0,26.626342030677318,10.487250000000003,0.02662634203067732,0.7122481607800077,0.0,ambitious,0.4386462955300077,0.27360186525
IRL,Ireland,2030,baseline+AI_CONSERVATIVE,0.1974932875110445,0.0,34.69838041850739,10.067760000000002,0.03469838041850739,0.1974932875110445,0.0,baseline,0.1477837225110445,0.04970956500000001
IRL,Ireland,2050,baseline+AI_CONSERVATIVE,0.913997996131193,0.0,35.117870418507394,10.487250000000003,0.0351178704185074,0.913997996131193,0.0,baseline,0.640396130881193,0.2736018652500001
IRL,Ireland,2030,ndc+AI_CONSERVATIVE,0.17575708751104452,0.0,27.4529804185074,10.067760000000002,0.0274529804185074,0.17575708751104452,0.0,ndc,0.1260475225110445,0.04970956500000001
IRL,Ireland,2050,ndc+AI_CONSERVATIVE,0.443046996131193,0.0,-1.1091295814925903,10.487250000000003,-0.0011091295814925903,0.443046996131193,0.0,ndc,0.169445130881193,0.27360186525
IRN,"Iran, Islamic Rep.",2030,ambitious+AI_CONSERVATIVE,3.0037682926011984,0.0,450.42170965806827,0.0,0.45042170965806827,3.0037682926011984,0.0,ambitious,3.0037682926011984,0.0
IRN,"Iran, Islamic Rep.",2050,ambitious+AI_CONSERVATIVE,12.01220248576257,0.0,450.4217096580678,0.0,0.4504217096580678,12.01220248576257,0.0,ambitious,12.01220248576257,0.0
IRN,"Iran, Islamic Rep.",2030,baseline+AI_CONSERVATIVE,3.4805974575624656,0.0,580.0995762604115,0.0,0.5800995762604115,3.4805974575624656,0.0,baseline,3.4805974575624656,0.0
IRN,"Iran, Islamic Rep.",2050,baseline+AI_CONSERVATIVE,15.082588982770682,0.0,580.0995762604107,0.0,0.5800995762604106,15.082588982770682,0.0,baseline,15.082588982770682,0.0
IRN,"Iran, Islamic Rep.",2030,ndc+AI_CONSERVATIVE,3.0137571375624654,0.0,424.4861362604109,0.0,0.4244861362604109,3.0137571375624654,0.0,ndc,3.0137571375624654,0.0
IRN,"Iran, Islamic Rep.",2050,ndc+AI_CONSERVATIVE,4.967715382770683,0.0,-197.9676237395891,0.0,-0.1979676237395891,4.967715382770683,0.0,ndc,4.967715382770683,0.0
IRQ,Iraq,2030,ambitious+AI_CONSERVATIVE,0.3336943705727831,0.0,44.54120531554212,0.0,0.04454120531554212,0.3336943705727831,0.0,ambitious,0.3336943705727831,0.0
IRQ,Iraq,2050,ambitious+AI_CONSERVATIVE,1.2245184768836253,0.0,44.541205315542065,0.0,0.044541205315542065,1.2245184768836253,0.0,ambitious,1.2245184768836253,0.0
IRQ,Iraq,2030,baseline+AI_CONSERVATIVE,0.43887343165408577,0.0,73.14557194234771,0.0,0.07314557194234772,0.43887343165408577,0.0,baseline,0.4388734316540857,5.551115123125783e-17
IRQ,Iraq,2050,baseline+AI_CONSERVATIVE,1.901784870501038,0.0,73.14557194234817,0.0,0.07314557194234816,1.901784870501038,0.0,baseline,1.901784870501038,0.0
IRQ,Iraq,2030,ndc+AI_CONSERVATIVE,0.3358977116540858,0.0,38.820331942347686,0.0,0.038820331942347686,0.3358977116540858,0.0,ndc,0.3358977116540858,0.0
IRQ,Iraq,2050,ndc+AI_CONSERVATIVE,-0.3293557294989617,0.0,-98.4806280576524,0.0,-0.0984806280576524,-0.3293557294989617,0.0,ndc,-0.3293557294989617,0.0
ISL,Iceland,2030,ambitious+AI_CONSERVATIVE,0.0157625328884843,0.0,2.6270888147473994,0.0,0.0026270888147473994,0.0157625328884843,0.0,ambitious,0.0157625328884843,0.0
ISL,Iceland,2050,ambitious+AI_CONSERVATIVE,0.0683043091834322,0.0,2.627088814747394,0.0,0.002627088814747394,0.0683043091834322,0.0,ambitious,0.0683043091834322,0.0
ISL,Iceland,2030,baseline+AI_CONSERVATIVE,0.0161795176215232,0.0,2.6965862702538983,0.0,0.002696586270253898,0.0161795176215232,0.0,baseline,0.0161795176215232,0.0
ISL,Iceland,2050,baseline+AI_CONSERVATIVE,0.0701112430266008,0.0,2.6965862702538894,0.0,0.0026965862702538895,0.0701112430266008,0.0,baseline,0.0701112430266008,0.0
ISL,Iceland,2030,ndc+AI_CONSERVATIVE,0.0140459176215232,0.0,1.9853862702539014,0.0,0.0019853862702539013,0.0140459176215232,0.0,ndc,0.0140459176215232,0.0
ISL,Iceland,2050,ndc+AI_CONSERVATIVE,0.0238832430266008,0.0,-0.8594137297461002,0.0,-0.0008594137297461002,0.0238832430266008,0.0,ndc,0.0238832430266008,0.0
ISR,Israel,2030,ambitious+AI_CONSERVATIVE,0.1911598644844317,0.0,28.023782972996514,0.0,0.028023782972996514,0.1911598644844317,0.0,ambitious,0.1911598644844317,0.0
ISR,Israel,2050,ambitious+AI_CONSERVATIVE,0.7516355239443638,0.0,28.02378297299657,0.0,0.028023782972996573,0.7516355239443638,0.0,ambitious,0.7516355239443638,0.0
ISR,Israel,2030,baseline+AI_CONSERVATIVE,0.2275936978316523,0.0,37.93228297194198,0.0,0.03793228297194198,0.2275936978316523,0.0,baseline,0.2275936978316523,0.0
ISR,Israel,2050,baseline+AI_CONSERVATIVE,0.9862393572704936,0.0,37.93228297194218,0.0,0.03793228297194218,0.9862393572704936,0.0,baseline,0.9862393572704936,0.0
ISR,Israel,2030,ndc+AI_CONSERVATIVE,0.1919230978316523,0.0,26.042082971941994,0.0,0.026042082971941993,0.1919230978316523,0.0,ndc,0.1919230978316523,0.0
ISR,Israel,2050,ndc+AI_CONSERVATIVE,0.21337635727049342,0.0,-21.518717028057992,0.0,-0.021518717028057993,0.21337635727049342,0.0,ndc,0.2133763572704934,2.7755575615628914e-17
ITA,Italy,2030,ambitious+AI_CONSERVATIVE,0.8442704181539499,0.0,108.03569691967053,0.0,0.10803569691967053,0.8442704181539499,0.0,ambitious,0.8442704181539499,0.0
ITA,Italy,2050,ambitious+AI_CONSERVATIVE,3.0049843565473573,0.0,108.03569691967097,0.0,0.10803569691967096,3.0049843565473573,0.0,ambitious,3.0049843565473573,0.0
ITA,Italy,2030,baseline+AI_CONSERVATIVE,1.1854603871904903,0.0,197.57673119841513,0.0,0.19757673119841512,1.1854603871904903,0.0,baseline,1.1854603871904903,0.0
ITA,Italy,2050,baseline+AI_CONSERVATIVE,5.136995011158791,0.0,197.57673119841624,0.0,0.19757673119841623,5.136995011158791,0.0,baseline,5.136995011158791,0.0
ITA,Italy,2030,ndc+AI_CONSERVATIVE,0.98957874719049,0.0,132.282851198415,0.0,0.13228285119841499,0.98957874719049,0.0,ndc,0.98957874719049,0.0
ITA,Italy,2050,ndc+AI_CONSERVATIVE,0.8928928111587906,0.0,-128.8926688015848,0.0,-0.1288926688015848,0.8928928111587906,0.0,ndc,0.8928928111587906,0.0
JPN,Japan,2030,ambitious+AI_CONSERVATIVE,3.801033791463384,0.0,548.4429116484173,0.0,0.5484429116484173,3.801033791463384,0.0,ambitious,3.801033791463384,0.0
JPN,Japan,2050,ambitious+AI_CONSERVATIVE,14.769892024431725,0.0,548.4429116484204,0.0,0.5484429116484204,14.769892024431725,0.0,ambitious,14.769892024431725,0.0
JPN,Japan,2030,baseline+AI_CONSERVATIVE,4.642894569459804,0.0,773.8157615766332,0.0,0.7738157615766332,4.642894569459804,0.0,baseline,4.642894569459804,0.0
JPN,Japan,2050,baseline+AI_CONSERVATIVE,20.119209800992486,0.0,773.8157615766354,0.0,0.7738157615766355,20.119209800992486,0.0,baseline,20.119209800992486,0.0
JPN,Japan,2030,ndc+AI_CONSERVATIVE,4.015374009459805,0.0,564.6422415766348,0.0,0.5646422415766348,4.015374009459805,0.0,ndc,4.015374009459805,0.0
JPN,Japan,2050,ndc+AI_CONSERVATIVE,6.522931000992485,0.0,-272.0518384233666,0.0,-0.27205183842336655,6.522931000992485,0.0,ndc,6.522931000992485,0.0
KAZ,Kazakhstan,2030,ambitious+AI_CONSERVATIVE,1.1292962347758722,0.0,171.49717189134174,0.0,0.17149717189134173,1.1292962347758722,0.0,ambitious,1.1292962347758722,0.0
KAZ,Kazakhstan,2050,ambitious+AI_CONSERVATIVE,4.559239672602703,0.0,171.49717189134162,0.0,0.17149717189134162,4.559239672602703,0.0,ambitious,4.559239672602703,0.0
KAZ,Kazakhstan,2030,baseline+AI_CONSERVATIVE,1.288081831296382,0.0,214.68030521606352,0.0,0.21468030521606352,1.288081831296382,0.0,baseline,1.288081831296382,0.0
KAZ,Kazakhstan,2050,baseline+AI_CONSERVATIVE,5.581687935617656,0.0,214.68030521606352,0.0,0.21468030521606352,5.581687935617656,0.0,baseline,5.581687935617656,0.0
KAZ,Kazakhstan,2030,ndc+AI_CONSERVATIVE,1.1326225512963823,0.0,162.86054521606397,0.0,0.16286054521606397,1.1326225512963823,0.0,ndc,1.1326225512963823,0.0
KAZ,Kazakhstan,2050,ndc+AI_CONSERVATIVE,2.2134035356176556,0.0,-44.41849478393678,0.0,-0.04441849478393678,2.2134035356176556,0.0,ndc,2.2134035356176556,0.0
KOR,"Korea, Rep.",2030,ambitious+AI_CONSERVATIVE,2.4112016102910525,0.0,346.8677880406195,0.0,0.34686778804061946,2.4112016102910525,0.0,ambitious,2.4112016102910525,0.0
KOR,"Korea, Rep.",2050,ambitious+AI_CONSERVATIVE,9.348557371103446,0.0,346.8677880406208,0.0,0.3468677880406208,9.348557371103446,0.0,ambitious,9.348557371103446,0.0
KOR,"Korea, Rep.",2030,baseline+AI_CONSERVATIVE,2.9692740304351064,0.0,494.8790050725176,0.0,0.4948790050725176,2.9692740304351064,0.0,baseline,2.9692740304351064,0.0
KOR,"Korea, Rep.",2050,baseline+AI_CONSERVATIVE,12.86685413188546,0.0,494.8790050725211,0.0,0.49487900507252114,12.86685413188546,0.0,baseline,12.86685413188546,0.0
KOR,"Korea, Rep.",2030,ndc+AI_CONSERVATIVE,2.6045556304351063,0.0,373.30620507251757,0.0,0.3733062050725176,2.6045556304351063,0.0,ndc,2.6045556304351063,0.0
KOR,"Korea, Rep.",2050,ndc+AI_CONSERVATIVE,4.96462213188546,0.0,-112.9849949274826,0.0,-0.11298499492748261,4.96462213188546,0.0,ndc,4.96462213188546,0.0
KWT,Kuwait,2030,ambitious+AI_CONSERVATIVE,0.4708122861298813,0.0,72.06727505505317,0.0,0.07206727505505317,0.4708122861298813,0.0,ambitious,0.4708122861298813,0.0
KWT,Kuwait,2050,ambitious+AI_CONSERVATIVE,1.912157787230945,0.0,72.06727505505329,0.0,0.07206727505505328,1.912157787230945,0.0,ambitious,1.912157787230945,0.0
KWT,Kuwait,2030,baseline+AI_CONSERVATIVE,0.5316092493461365,0.0,88.60154155768952,0.0,0.08860154155768951,0.5316092493461365,0.0,baseline,0.5316092493461365,0.0
KWT,Kuwait,2050,baseline+AI_CONSERVATIVE,2.3036400804999246,0.0,88.60154155768952,0.0,0.08860154155768951,2.3036400804999246,0.0,baseline,2.3036400804999246,0.0
KWT,Kuwait,2030,ndc+AI_CONSERVATIVE,0.4720858893461365,0.0,68.76042155768941,0.0,0.06876042155768941,0.4720858893461365,0.0,ndc,0.4720858893461365,0.0
KWT,Kuwait,2050,ndc+AI_CONSERVATIVE,1.013967280499925,0.0,-10.604058442310382,0.0,-0.010604058442310382,1.013967280499925,0.0,ndc,1.013967280499925,0.0
LKA,Sri Lanka,2030,ambitious+AI_CONSERVATIVE,-0.1845732702291223,0.0,-32.8540007961346,0.0,-0.0328540007961346,-0.1845732702291223,0.0,ambitious,-0.1845732702291223,0.0
LKA,Sri Lanka,2050,ambitious+AI_CONSERVATIVE,-0.8416532861518136,0.0,-32.85400079613454,0.0,-0.03285400079613454,-0.8416532861518136,0.0,ambitious,-0.8416532861518136,0.0
LKA,Sri Lanka,2030,baseline+AI_CONSERVATIVE,-0.1627705735895906,0.0,-27.128428931598503,0.0,-0.027128428931598503,-0.1627705735895906,0.0,baseline,-0.1627705735895906,0.0
LKA,Sri Lanka,2050,baseline+AI_CONSERVATIVE,-0.7053391522215593,0.0,-27.128428931598503,0.0,-0.027128428931598503,-0.7053391522215593,0.0,baseline,-0.7053391522215593,0.0
LKA,Sri Lanka,2030,ndc+AI_CONSERVATIVE,-0.1753822135895906,0.0,-31.332308931598497,0.0,-0.031332308931598496,-0.1753822135895906,0.0,ndc,-0.1753822135895906,0.0
LKA,Sri Lanka,2050,ndc+AI_CONSERVATIVE,-0.9785913522215592,0.0,-48.14782893159841,0.0,-0.04814782893159841,-0.9785913522215592,0.0,ndc,-0.9785913522215592,0.0
LTU,Lithuania,2030,ambitious+AI_CONSERVATIVE,0.0339404870873601,0.0,4.799313124576695,0.0,0.004799313124576696,0.0339404870873601,0.0,ambitious,0.0339404870873601,0.0
LTU,Lithuania,2050,ambitious+AI_CONSERVATIVE,0.1299267495788928,0.0,4.7993131245765985,0.0,0.0047993131245765985,0.1299267495788928,0.0,ambitious,0.1299267495788928,0.0
LTU,Lithuania,2030,baseline+AI_CONSERVATIVE,0.0420838787468682,0.0,7.013979791144695,0.0,0.007013979791144695,0.0420838787468682,0.0,baseline,0.0420838787468682,0.0
LTU,Lithuania,2050,baseline+AI_CONSERVATIVE,0.1823634745697624,0.0,7.013979791144709,0.0,0.007013979791144709,0.1823634745697624,0.0,baseline,0.1823634745697624,0.0
LTU,Lithuania,2030,ndc+AI_CONSERVATIVE,0.0341110787468682,0.0,4.356379791144702,0.0,0.004356379791144702,0.0341110787468682,0.0,ndc,0.0341110787468682,0.0
LTU,Lithuania,2050,ndc+AI_CONSERVATIVE,0.0096194745697624,0.0,-6.274020208855299,0.0,-0.006274020208855299,0.0096194745697624,0.0,ndc,0.0096194745697624,0.0
LUX,Luxembourg,2030,ambitious+AI_CONSERVATIVE,0.0335831892592157,0.0,4.955600746631997,0.0,0.004955600746631997,0.0335831892592157,0.0,ambitious,0.0335831892592157,0.0
LUX,Luxembourg,2050,ambitious+AI_CONSERVATIVE,0.1326952041918562,0.0,4.955600746632122,0.0,0.004955600746632122,0.1326952041918562,0.0,ambitious,0.1326952041918562,0.0
LUX,Luxembourg,2030,baseline+AI_CONSERVATIVE,0.0398972499610059,0.0,6.649541660167603,0.0,0.006649541660167604,0.0398972499610059,0.0,baseline,0.0398972499610059,0.0
LUX,Luxembourg,2050,baseline+AI_CONSERVATIVE,0.1728880831643593,0.0,6.649541660167707,0.0,0.006649541660167707,0.1728880831643593,0.0,baseline,0.1728880831643593,0.0
LUX,Luxembourg,2030,ndc+AI_CONSERVATIVE,0.0350338899610059,0.0,5.0284216601675995,0.0,0.005028421660167599,0.0350338899610059,0.0,ndc,0.0350338899610059,0.0
LUX,Luxembourg,2050,ndc+AI_CONSERVATIVE,0.0675152831643593,0.0,-1.4560583398322975,0.0,-0.0014560583398322976,0.0675152831643593,0.0,ndc,0.0675152831643593,0.0
LVA,Latvia,2030,ambitious+AI_CONSERVATIVE,0.013063101877419301,0.0,1.7203713392128992,0.0,0.0017203713392128991,0.013063101877419301,0.0,ambitious,0.0130631018774193,1.734723475976807e-18
LVA,Latvia,2050,ambitious+AI_CONSERVATIVE,0.0474705286616769,0.0,1.720371339212802,0.0,0.001720371339212802,0.0474705286616769,0.0,ambitious,0.0474705286616769,0.0
LVA,Latvia,2030,baseline+AI_CONSERVATIVE,0.0174086377759718,0.0,2.901439629328699,0.0,0.002901439629328699,0.0174086377759718,0.0,baseline,0.0174086377759718,0.0
LVA,Latvia,2050,baseline+AI_CONSERVATIVE,0.0754374303625445,0.0,2.901439629328595,0.0,0.002901439629328595,0.0754374303625445,0.0,baseline,0.0754374303625445,0.0
LVA,Latvia,2030,ndc+AI_CONSERVATIVE,0.0132065977759718,0.0,1.5007596293286993,0.0,0.0015007596293286993,0.0132065977759718,0.0,ndc,0.0132065977759718,0.0
LVA,Latvia,2050,ndc+AI_CONSERVATIVE,-0.0156067696374554,0.0,-4.101960370671399,0.0,-0.0041019603706714,-0.0156067696374554,0.0,ndc,-0.0156067696374554,0.0
MAR,Morocco,2030,ambitious+AI_CONSERVATIVE,-0.1261965412758324,0.0,-25.442828612295312,0.0,-0.025442828612295312,-0.1261965412758324,0.0,ambitious,-0.1261965412758324,0.0
MAR,Morocco,2050,ambitious+AI_CONSERVATIVE,-0.6350531135217381,0.0,-25.442828612295408,0.0,-0.02544282861229541,-0.6350531135217381,0.0,ambitious,-0.6350531135217381,0.0
MAR,Morocco,2030,baseline+AI_CONSERVATIVE,-0.0843123716809141,0.0,-14.0520619468191,0.0,-0.0140520619468191,-0.0843123716809141,0.0,baseline,-0.0843123716809141,0.0
MAR,Morocco,2050,baseline+AI_CONSERVATIVE,-0.3653536106172945,0.0,-14.052061946819183,0.0,-0.014052061946819183,-0.3653536106172945,0.0,baseline,-0.3653536106172945,0.0
