iso_code,year,ef_kg_per_kwh
HTI,2003,0.35849000000000003
HTI,2004,0.36363999999999996
HTI,2005,0.36363999999999996
HTI,2006,0.36842
HTI,2007,0.43478
HTI,2008,0.40816
HTI,2009,0.47887
HTI,2010,0.5
HTI,2011,0.5757599999999999
HTI,2012,0.5363600000000001
HTI,2013,0.57143
HTI,2014,0.60194
HTI,2015,0.61165
HTI,2016,0.61111
HTI,2017,0.57547
HTI,2018,0.53846
HTI,2019,0.5566
HTI,2020,0.56863
HTI,2021,0.57282
HTI,2022,0.53465
HND,2000,0.26374000000000003
HND,2001,0.34526999999999997
HND,2002,0.40482
HND,2003,0.40598
HND,2004,0.45543
HND,2005,0.45208
HND,2006,0.42952999999999997
HND,2007,0.42607
HND,2008,0.4213
HND,2009,0.37172000000000005
HND,2010,0.36111
HND,2011,0.38287
HND,2012,0.38010000000000005
HND,2013,0.39342
HND,2014,0.41084
HND,2015,0.38633999999999996
HND,2016,0.36411
HND,2017,0.30706
HND,2018,0.27309
HND,2019,0.33722
HND,2020,0.32116
HND,2021,0.28212
HND,2022,0.29312
HND,2023,0.2895
HKG,2000,0.79239
HKG,2001,0.79635
HKG,2002,0.8071900000000001
HKG,2003,0.8665
HKG,2004,0.8294199999999999
HKG,2005,0.8350700000000001
HKG,2006,0.82875
HKG,2007,0.84722
HKG,2008,0.82547
HKG,2009,0.83713
HKG,2010,0.7998999999999999
HKG,2011,0.8383400000000001
HKG,2012,0.81209
HKG,2013,0.8543999999999999
HKG,2014,0.8605900000000001
HKG,2015,0.81484
HKG,2016,0.81532
HKG,2017,0.8105
HKG,2018,0.79027
HKG,2019,0.77667
HKG,2020,0.68413
HKG,2021,0.6916100000000001
HKG,2022,0.6822699999999999
HKG,2023,0.68199
HUN,2000,0.45098
HUN,2001,0.43904000000000004
HUN,2002,0.43237000000000003
HUN,2003,0.4688
HUN,2004,0.43133
HUN,2005,0.38266
HUN,2006,0.38996
HUN,2007,0.38589
HUN,2008,0.37606
HUN,2009,0.34392
HUN,2010,0.34101
HUN,2011,0.3412
HUN,2012,0.33276
HUN,2013,0.31748000000000004
HUN,2014,0.30010000000000003
HUN,2015,0.29904000000000003
HUN,2016,0.30019
HUN,2017,0.29070999999999997
HUN,2018,0.28456
HUN,2019,0.26604
HUN,2020,0.25745
HUN,2021,0.2385
HUN,2022,0.2289
HUN,2023,0.19623
HUN,2024,0.18281999999999998
ISL,2000,0.02628
ISL,2001,0.02513
ISL,2002,0.026350000000000002
ISL,2003,0.02725
ISL,2004,0.02693
ISL,2005,0.02671
ISL,2006,0.02741
ISL,2007,0.02775
ISL,2008,0.02693
ISL,2009,0.027530000000000002
ISL,2010,0.02748
ISL,2011,0.0273
ISL,2012,0.02776
ISL,2013,0.02779
ISL,2014,0.02809
ISL,2015,0.027489999999999997
ISL,2016,0.02752
ISL,2017,0.02727
ISL,2018,0.02844
ISL,2019,0.02841
ISL,2020,0.028059999999999998
ISL,2021,0.02785
ISL,2022,0.02768
ISL,2023,0.028329999999999998
IND,2000,0.7400399999999999
IND,2001,0.74739
IND,2002,0.75576
IND,2003,0.758
IND,2004,0.7237899999999999
IND,2005,0.73403
IND,2006,0.72302
IND,2007,0.71787
IND,2008,0.7330800000000001
IND,2009,0.74453
IND,2010,0.7394299999999999
IND,2011,0.72211
IND,2012,0.74286
IND,2013,0.73891
IND,2014,0.74298
IND,2015,0.7503500000000001
IND,2016,0.75164
IND,2017,0.74288
IND,2018,0.7374700000000001
IND,2019,0.71809
IND,2020,0.70561
IND,2021,0.71324
IND,2022,0.70492
IND,2023,0.71305
IND,2024,0.70896
IDN,2000,0.63066
IDN,2001,0.6260399999999999
IDN,2002,0.64349
IDN,2003,0.65653
IDN,2004,0.65371
IDN,2005,0.65054
IDN,2006,0.66812
IDN,2007,0.66314
IDN,2008,0.65298
IDN,2009,0.66059
IDN,2010,0.63686
IDN,2011,0.6674
IDN,2012,0.6875
IDN,2013,0.6822999999999999
IDN,2014,0.69159
IDN,2015,0.69628
IDN,2016,0.6890299999999999
IDN,2017,0.68845
IDN,2018,0.6840599999999999
IDN,2019,0.6938099999999999
IDN,2020,0.6850499999999999
IDN,2021,0.68422
IDN,2022,0.6759299999999999
IDN,2023,0.68243
IDN,2024,0.6840499999999999
IRN,2000,0.6674500000000001
IRN,2001,0.66776
IRN,2002,0.65181
IRN,2003,0.64899
IRN,2004,0.6415599999999999
IRN,2005,0.6363
IRN,2006,0.62472
IRN,2007,0.63086
IRN,2008,0.6623600000000001
IRN,2009,0.66683
IRN,2010,0.66124
IRN,2011,0.65406
IRN,2012,0.64835
IRN,2013,0.63362
IRN,2014,0.64416
IRN,2015,0.6508400000000001
IRN,2016,0.64213
IRN,2017,0.6416799999999999
IRN,2018,0.65788
IRN,2019,0.60782
IRN,2020,0.63281
IRN,2021,0.65983
IRN,2022,0.65537
IRN,2023,0.6414099999999999
IRN,2024,0.6486799999999999
IRQ,2000,0.65831
IRQ,2001,0.65643
IRQ,2002,0.65712
IRQ,2003,0.65549
IRQ,2004,0.6522100000000001
IRQ,2005,0.5549299999999999
IRQ,2006,0.57168
IRQ,2007,0.5746100000000001
IRQ,2008,0.63124
IRQ,2009,0.63593
IRQ,2010,0.61664
IRQ,2011,0.6402599999999999
IRQ,2012,0.61234
IRQ,2013,0.6202000000000001
IRQ,2014,0.64523
IRQ,2015,0.6544500000000001
IRQ,2016,0.6484800000000001
IRQ,2017,0.6668099999999999
IRQ,2018,0.6820499999999999
IRQ,2019,0.66887
IRQ,2020,0.67418
IRQ,2021,0.67774
IRQ,2022,0.68871
IRQ,2023,0.6894
IRL,2000,0.6329400000000001
IRL,2001,0.64158
IRL,2002,0.61573
IRL,2003,0.59589
IRL,2004,0.59174
IRL,2005,0.5934299999999999
IRL,2006,0.56003
IRL,2007,0.53618
IRL,2008,0.5175599999999999
IRL,2009,0.48747
IRL,2010,0.47919
IRL,2011,0.45706
IRL,2012,0.48431
IRL,2013,0.46437
IRL,2014,0.44763
IRL,2015,0.44151
IRL,2016,0.44437
IRL,2017,0.40574
IRL,2018,0.36407999999999996
IRL,2019,0.31325
IRL,2020,0.29277
IRL,2021,0.35370999999999997
IRL,2022,0.33294
IRL,2023,0.28370999999999996
IRL,2024,0.27966
ISR,2000,0.7944199999999999
ISR,2001,0.80751
ISR,2002,0.81165
ISR,2003,0.8108
ISR,2004,0.80372
ISR,2005,0.79613
ISR,2006,0.78343
ISR,2007,0.7793300000000001
ISR,2008,0.7584099999999999
ISR,2009,0.75388
ISR,2010,0.74073
ISR,2011,0.74446
ISR,2012,0.76178
ISR,2013,0.7198300000000001
ISR,2014,0.70539
ISR,2015,0.69267
ISR,2016,0.66214
ISR,2017,0.6531699999999999
ISR,2018,0.64358
ISR,2019,0.63897
ISR,2020,0.61981
ISR,2021,0.6036900000000001
ISR,2022,0.5958600000000001
ISR,2023,0.56726
ITA,2000,0.5016700000000001
ITA,2001,0.49868
ITA,2002,0.52308
ITA,2003,0.52325
ITA,2004,0.51098
ITA,2005,0.51017
ITA,2006,0.50676
ITA,2007,0.50475
ITA,2008,0.48551
ITA,2009,0.45858
ITA,2010,0.44642000000000004
ITA,2011,0.44551999999999997
ITA,2012,0.43810000000000004
ITA,2013,0.39885000000000004
ITA,2014,0.37924
ITA,2015,0.39861
ITA,2016,0.38950999999999997
ITA,2017,0.39276
ITA,2018,0.36681
ITA,2019,0.35129000000000005
ITA,2020,0.33426999999999996
ITA,2021,0.33927999999999997
ITA,2022,0.37816000000000005
ITA,2023,0.32367
ITA,2024,0.28772000000000003
JAM,2000,0.6336799999999999
JAM,2001,0.64212
JAM,2002,0.64512
JAM,2003,0.6434500000000001
JAM,2004,0.64
JAM,2005,0.63722
JAM,2006,0.636
JAM,2007,0.62871
JAM,2008,0.61939
JAM,2009,0.61591
JAM,2010,0.61574
JAM,2011,0.6078
JAM,2012,0.60093
JAM,2013,0.60373
JAM,2014,0.60094
JAM,2015,0.6004700000000001
JAM,2016,0.58797
JAM,2017,0.5799099999999999
JAM,2018,0.55808
JAM,2019,0.57112
JAM,2020,0.55374
JAM,2021,0.55632
JAM,2022,0.56125
JPN,2000,0.42443000000000003
JPN,2001,0.42402
JPN,2002,0.43373
JPN,2003,0.47631999999999997
JPN,2004,0.45026
JPN,2005,0.4618
JPN,2006,0.44725
JPN,2007,0.47019
JPN,2008,0.48522000000000004
JPN,2009,0.46020999999999995
JPN,2010,0.44666
JPN,2011,0.50534
JPN,2012,0.59453
JPN,2013,0.5959
JPN,2014,0.59153
JPN,2015,0.57805
JPN,2016,0.56704
JPN,2017,0.55803
JPN,2018,0.54147
JPN,2019,0.52849
JPN,2020,0.52775
JPN,2021,0.51449
JPN,2022,0.51962
JPN,2023,0.49259
JPN,2024,0.48373
JOR,2000,0.65807
JOR,2001,0.65783
JOR,2002,0.6564
JOR,2003,0.65753
JOR,2004,0.67076
JOR,2005,0.6725399999999999
JOR,2006,0.67896
JOR,2007,0.6827799999999999
JOR,2008,0.6841
JOR,2009,0.68628
JOR,2010,0.6799700000000001
JOR,2011,0.66462
JOR,2012,0.66124
JOR,2013,0.6645399999999999
JOR,2014,0.65791
JOR,2015,0.66684
JOR,2016,0.65989
JOR,2017,0.6434099999999999
JOR,2018,0.62101
JOR,2019,0.59669
JOR,2020,0.56667
JOR,2021,0.54026
JOR,2022,0.5392100000000001
KAZ,2000,0.78118
KAZ,2001,0.7835
KAZ,2002,0.77524
KAZ,2003,0.79377
KAZ,2004,0.8128500000000001
KAZ,2005,0.8115399999999999
KAZ,2006,0.80463
KAZ,2007,0.80253
KAZ,2008,0.83211
KAZ,2009,0.8486
KAZ,2010,0.83545
KAZ,2011,0.84142
KAZ,2012,0.85235
KAZ,2013,0.8545499999999999
KAZ,2014,0.85133
KAZ,2015,0.83633
KAZ,2016,0.8151799999999999
KAZ,2017,0.83185
KAZ,2018,0.84126
KAZ,2019,0.8395
KAZ,2020,0.8360599999999999
KAZ,2021,0.83333
KAZ,2022,0.8311000000000001
KAZ,2023,0.82657
KAZ,2024,0.80179
KEN,2000,0.40370999999999996
KEN,2001,0.28274
KEN,2002,0.18835
KEN,2003,0.15693000000000001
KEN,2004,0.2289
KEN,2005,0.25075
KEN,2006,0.2743
KEN,2007,0.2039
KEN,2008,0.21463
KEN,2009,0.29008
KEN,2010,0.19972
KEN,2011,0.23372
KEN,2012,0.17993
KEN,2013,0.17451
KEN,2014,0.18803999999999998
KEN,2015,0.10398
KEN,2016,0.10847
KEN,2017,0.16344
KEN,2018,0.1177
KEN,2019,0.10294
KEN,2020,0.07192
KEN,2021,0.09612000000000001
KEN,2022,0.10956999999999999
KEN,2023,0.09695000000000001
KEN,2024,0.08483
KIR,2000,1.0
KIR,2001,0.5
KIR,2002,0.5
KIR,2003,0.5
KIR,2004,0.5
KIR,2005,0.5
KIR,2006,0.66667
KIR,2007,0.66667
KIR,2008,0.5
KIR,2009,0.5
KIR,2010,0.5
KIR,2011,0.5
KIR,2012,0.5
KIR,2013,0.66667
KIR,2014,0.66667
KIR,2015,0.66667
KIR,2016,0.66667
KIR,2017,0.66667
KIR,2018,0.66667
KIR,2019,0.5
KIR,2020,0.5
KIR,2021,0.5
KIR,2022,0.5
PRK,2000,0.43472000000000005
PRK,2001,0.43355
PRK,2002,0.42218
PRK,2003,0.40469
PRK,2004,0.3957
PRK,2005,0.39394
PRK,2006,0.40564999999999996
PRK,2007,0.35531
PRK,2008,0.36513
PRK,2009,0.43285
PRK,2010,0.40432999999999997
PRK,2011,0.34691000000000005
PRK,2012,0.34832
PRK,2013,0.34729000000000004
PRK,2014,0.37104000000000004
PRK,2015,0.43318
PRK,2016,0.42587
PRK,2017,0.45283999999999996
PRK,2018,0.44623
PRK,2019,0.48660000000000003
PRK,2020,0.42448
PRK,2021,0.34257
PRK,2022,0.34426
XKX,2000,0.98987
XKX,2001,0.99464
XKX,2002,0.99461
XKX,2003,0.99449
XKX,2004,0.98039
XKX,2005,0.9843099999999999
XKX,2006,0.98646
XKX,2007,0.98965
XKX,2008,0.99419
XKX,2009,0.9859199999999999
XKX,2010,0.9767899999999999
XKX,2011,0.99138
XKX,2012,0.99327
XKX,2013,0.98926
XKX,2014,0.9834299999999999
XKX,2015,0.98854
XKX,2016,0.9699
XKX,2017,0.97973
XKX,2018,0.96108
XKX,2019,0.96063
XKX,2020,0.95821
XKX,2021,0.94501
XKX,2022,0.94501
XKX,2023,0.9181699999999999
XKX,2024,0.95872
KWT,2000,0.65388
KWT,2001,0.6539400000000001
KWT,2002,0.6552100000000001
KWT,2003,0.65477
KWT,2004,0.65439
KWT,2005,0.6547000000000001
KWT,2006,0.65378
KWT,2007,0.65374
KWT,2008,0.6531399999999999
KWT,2009,0.65427
KWT,2010,0.65334
KWT,2011,0.65263
KWT,2012,0.65101
KWT,2013,0.65191
KWT,2014,0.65096
KWT,2015,0.65051
KWT,2016,0.65007
KWT,2017,0.6506000000000001
KWT,2018,0.65007
KWT,2019,0.64952
KWT,2020,0.65019
KWT,2021,0.64963
KWT,2022,0.63689
KWT,2023,0.63691
KWT,2024,0.63724
KGZ,2000,0.10158
KGZ,2001,0.11073999999999999
KGZ,2002,0.10709
KGZ,2003,0.08938
KGZ,2004,0.08973
KGZ,2005,0.13234
KGZ,2006,0.1354
KGZ,2007,0.1381
KGZ,2008,0.142
KGZ,2009,0.08197
KGZ,2010,0.08591
KGZ,2011,0.07528
KGZ,2012,0.07851000000000001
KGZ,2013,0.08262
KGZ,2014,0.09841
KGZ,2015,0.15480000000000002
KGZ,2016,0.13916
KGZ,2017,0.09759000000000001
KGZ,2018,0.09527
KGZ,2019,0.09820000000000001
KGZ,2020,0.1052
KGZ,2021,0.15125999999999998
KGZ,2022,0.14689
KGZ,2023,0.15077000000000002
KGZ,2024,0.15265
LAO,2000,0.08767
LAO,2001,0.08719
LAO,2002,0.08964
LAO,2003,0.08889
LAO,2004,0.023329999999999997
LAO,2005,0.022789999999999998
LAO,2006,0.025
LAO,2007,0.023739999999999997
LAO,2008,0.02419
LAO,2009,0.023739999999999997
LAO,2010,0.02392
LAO,2011,0.02414
LAO,2012,0.02398
LAO,2013,0.023440000000000003
LAO,2014,0.023809999999999998
LAO,2015,0.14852
LAO,2016,0.30286
LAO,2017,0.33859
LAO,2018,0.33614
LAO,2019,0.35051
LAO,2020,0.27803
LAO,2021,0.26036000000000004
LAO,2022,0.23727
LAO,2023,0.23212
,2000,0.2716
,2001,0.28723000000000004
,2002,0.28478
,2003,0.28787999999999997
,2004,0.28935
,2005,0.28686
,2006,0.28407
,2007,0.29033
,2008,0.29048
,2009,0.28931999999999997
,2010,0.29798
,2011,0.29063
,2012,0.31035
,2013,0.32609
,2014,0.33225
,2015,0.33417
,2016,0.32359
,2017,0.31094
,2018,0.30260000000000004
,2019,0.30399
,2020,0.28126999999999996
,2021,0.28464999999999996
,2022,0.25792000000000004
,2023,0.25705
,2024,0.25421
LVA,2000,0.14734
LVA,2001,0.14754
LVA,2002,0.16625
LVA,2003,0.17129
LVA,2004,0.13646
LVA,2005,0.13008
LVA,2006,0.17178
LVA,2007,0.16387000000000002
LVA,2008,0.1575
LVA,2009,0.14722
LVA,2010,0.17949
LVA,2011,0.19704
LVA,2012,0.14587
LVA,2013,0.1871
LVA,2014,0.20234
LVA,2015,0.22022
LVA,2016,0.20405
LVA,2017,0.14077
LVA,2018,0.21577000000000002
LVA,2019,0.2236
LVA,2020,0.17657
LVA,2021,0.17607
LVA,2022,0.13519
LVA,2023,0.11931
LVA,2024,0.13559000000000002
LBN,2000,0.63015
LBN,2001,0.63719
LBN,2002,0.6216499999999999
LBN,2003,0.59165
LBN,2004,0.59703
LBN,2005,0.60102
LBN,2006,0.6195900000000001
LBN,2007,0.62252
LBN,2008,0.63936
LBN,2009,0.6263500000000001
LBN,2010,0.61999
LBN,2011,0.62699
LBN,2012,0.6190800000000001
LBN,2013,0.6154299999999999
LBN,2014,0.6505299999999999
LBN,2015,0.64109
LBN,2016,0.644
LBN,2017,0.64377
LBN,2018,0.64427
LBN,2019,0.62575
LBN,2020,0.6158899999999999
LBN,2021,0.59961
LBN,2022,0.37986000000000003
LBN,2023,0.36947
LSO,2000,0.03448
LSO,2001,0.03571
LSO,2002,0.03226
LSO,2003,0.03125
LSO,2004,0.03333
LSO,2005,0.02174
LSO,2006,0.01923
LSO,2007,0.018179999999999998
LSO,2008,0.01724
LSO,2009,0.03077
LSO,2010,0.02899
LSO,2011,0.02041
LSO,2012,0.02041
LSO,2013,0.01961
LSO,2014,0.01923
LSO,2015,0.01887
LSO,2016,0.01923
LSO,2017,0.01852
LSO,2018,0.01923
LSO,2019,0.02564
LSO,2020,0.023260000000000003
LSO,2021,0.01887
LSO,2022,0.020829999999999998
LBR,2000,0.65
LBR,2001,0.65
LBR,2002,0.65
LBR,2003,0.65
LBR,2004,0.65
LBR,2005,0.65
LBR,2006,0.65
LBR,2007,0.64
LBR,2008,0.64
LBR,2009,0.64
LBR,2010,0.64
LBR,2011,0.66667
LBR,2012,0.66667
LBR,2013,0.66667
LBR,2014,0.66667
LBR,2015,0.64516
LBR,2016,0.66667
LBR,2017,0.65714
LBR,2018,0.43901999999999997
LBR,2019,0.45238
LBR,2020,0.46667000000000003
LBR,2021,0.42105000000000004
LBR,2022,0.43589999999999995
LBR,2023,0.43589999999999995
LBY,2000,0.70774
LBY,2001,0.7076399999999999
LBY,2002,0.70565
LBY,2003,0.7044900000000001
LBY,2004,0.70099
LBY,2005,0.71864
LBY,2006,0.74788
LBY,2007,0.75791
LBY,2008,0.7509600000000001
LBY,2009,0.74687
LBY,2010,0.76444
LBY,2011,0.7935399999999999
LBY,2012,0.79498
LBY,2013,0.79014
LBY,2014,0.77975
LBY,2015,0.7803300000000001
LBY,2016,0.82272
LBY,2017,0.8134
LBY,2018,0.80661
LBY,2019,0.80999
LBY,2020,0.8240700000000001
LBY,2021,0.83156
LBY,2022,0.83053
LBY,2023,0.83053
LTU,2000,0.10332
LTU,2001,0.08983
LTU,2002,0.07692
LTU,2003,0.07173
LTU,2004,0.07733
LTU,2005,0.11026000000000001
LTU,2006,0.11019
LTU,2007,0.10476
LTU,2008,0.10353
LTU,2009,0.10451
LTU,2010,0.368
LTU,2011,0.32235
LTU,2012,0.32222
LTU,2013,0.29356
LTU,2014,0.28455
LTU,2015,0.29551
LTU,2016,0.23416
LTU,2017,0.18258000000000002
LTU,2018,0.17808000000000002
LTU,2019,0.17066
LTU,2020,0.23192
LTU,2021,0.22093000000000002
LTU,2022,0.18069
LTU,2023,0.12092
LTU,2024,0.13934
LUX,2000,0.225
LUX,2001,0.28736
LUX,2002,0.31786000000000003
LUX,2003,0.319
LUX,2004,0.31454000000000004
LUX,2005,0.31343
LUX,2006,0.31356
LUX,2007,0.31035
LUX,2008,0.30882
LUX,2009,0.31111
LUX,2010,0.31173
LUX,2011,0.31439
LUX,2012,0.30435
LUX,2013,0.28804
LUX,2014,0.28796
LUX,2015,0.26866
LUX,2016,0.21519
LUX,2017,0.18888999999999997
LUX,2018,0.1875
LUX,2019,0.16822
LUX,2020,0.16393000000000002
LUX,2021,0.1626
LUX,2022,0.14167
LUX,2023,0.12229999999999999
LUX,2024,0.13462000000000002
MAC,2000,0.6560499999999999
MAC,2001,0.6369400000000001
MAC,2002,0.64118
MAC,2003,0.62222
MAC,2004,0.62437
MAC,2005,0.6206900000000001
MAC,2006,0.6167699999999999
MAC,2007,0.61184
MAC,2008,0.56198
MAC,2009,0.5821900000000001
MAC,2010,0.52778
MAC,2011,0.5280900000000001
MAC,2012,0.48214
MAC,2013,0.39024000000000003
MAC,2014,0.46875
MAC,2015,0.5579
MAC,2016,0.5656599999999999
MAC,2017,0.56463
MAC,2018,0.50769
MAC,2019,0.5
MAC,2020,0.48214
MAC,2021,0.46
MAC,2022,0.44898000000000005
MDG,2000,0.24419
MDG,2001,0.26136000000000004
MDG,2002,0.24419
MDG,2003,0.25
MDG,2004,0.26667
MDG,2005,0.27359
MDG,2006,0.27103
MDG,2007,0.25
MDG,2008,0.28814
MDG,2009,0.26891000000000004
MDG,2010,0.31539
MDG,2011,0.36735
MDG,2012,0.35897
MDG,2013,0.35152
MDG,2014,0.3314
MDG,2015,0.32402
MDG,2016,0.3579
MDG,2017,0.40908999999999995
MDG,2018,0.42437
MDG,2019,0.44939
MDG,2020,0.41667000000000004
MDG,2021,0.48617
MDG,2022,0.47726999999999997
MWI,2000,0.09917000000000001
MWI,2001,0.09015999999999999
MWI,2002,0.10156
MWI,2003,0.0916
MWI,2004,0.09523999999999999
MWI,2005,0.09804
MWI,2006,0.09554
MWI,2007,0.08861
MWI,2008,0.07647
MWI,2009,0.07784
MWI,2010,0.06770999999999999
MWI,2011,0.06599
MWI,2012,0.06829
MWI,2013,0.06829
MWI,2014,0.06452
MWI,2015,0.06912
MWI,2016,0.06977
MWI,2017,0.02618
MWI,2018,0.14365
MWI,2019,0.055560000000000005
MWI,2020,0.03429
MWI,2021,0.05465
MWI,2022,0.05465
MYS,2000,0.5818300000000001
MYS,2001,0.60003
MYS,2002,0.6182799999999999
MYS,2003,0.63114
MYS,2004,0.6497999999999999
MYS,2005,0.65246
MYS,2006,0.65266
MYS,2007,0.66228
MYS,2008,0.65106
MYS,2009,0.66661
MYS,2010,0.68898
MYS,2011,0.68569
MYS,2012,0.6827300000000001
MYS,2013,0.66603
MYS,2014,0.6623
MYS,2015,0.66918
MYS,2016,0.64928
MYS,2017,0.62058
MYS,2018,0.6303200000000001
MYS,2019,0.62605
MYS,2020,0.6337
MYS,2021,0.6114400000000001
MYS,2022,0.6040399999999999
MYS,2023,0.60788
MYS,2024,0.6044299999999999
MDV,2000,0.66667
MDV,2001,0.6875
MDV,2002,0.68421
MDV,2003,0.63636
MDV,2004,0.66667
MDV,2005,0.66667
MDV,2006,0.64516
MDV,2007,0.65714
MDV,2008,0.65854
MDV,2009,0.66667
MDV,2010,0.65714
MDV,2011,0.6578999999999999
MDV,2012,0.65
MDV,2013,0.66667
MDV,2014,0.64815
MDV,2015,0.64516
MDV,2016,0.64179
MDV,2017,0.6438400000000001
MDV,2018,0.63291
MDV,2019,0.62963
MDV,2020,0.62195
MDV,2021,0.61905
MDV,2022,0.61177
MDV,2023,0.61177
MLI,2000,0.5
MLI,2001,0.5046700000000001
MLI,2002,0.50451
MLI,2003,0.51351
MLI,2004,0.51587
MLI,2005,0.44966
MLI,2006,0.44586000000000003
MLI,2007,0.4557
MLI,2008,0.44199
MLI,2009,0.3718
MLI,2010,0.3517
MLI,2011,0.30556
MLI,2012,0.29869999999999997
MLI,2013,0.31818
MLI,2014,0.29084
MLI,2015,0.35857
MLI,2016,0.33113
MLI,2017,0.37209
MLI,2018,0.40443
MLI,2019,0.41731999999999997
MLI,2020,0.40102
MLI,2021,0.41624
MLI,2022,0.39171
MLI,2023,0.3945
MLT,2000,0.65625
MLT,2001,0.65979
MLT,2002,0.65854
MLT,2003,0.65625
MLT,2004,0.65766
MLT,2005,0.65625
MLT,2006,0.6592899999999999
MLT,2007,0.65652
MLT,2008,0.65801
MLT,2009,0.65899
MLT,2010,0.65877
MLT,2011,0.65899
MLT,2012,0.64783
MLT,2013,0.6460199999999999
MLT,2014,0.6355599999999999
MLT,2015,0.6076900000000001
MLT,2016,0.55814
MLT,2017,0.52727
MLT,2018,0.5126900000000001
MLT,2019,0.51691
MLT,2020,0.50698
MLT,2021,0.50451
MLT,2022,0.5
MLT,2023,0.49362
MLT,2024,0.48416000000000003
MTQ,2000,0.6578999999999999
MTQ,2001,0.65649
MTQ,2002,0.65185
MTQ,2003,0.65
MTQ,2004,0.65278
MTQ,2005,0.65278
MTQ,2006,0.65306
MTQ,2007,0.64865
MTQ,2008,0.64706
MTQ,2009,0.64286
MTQ,2010,0.6459600000000001
MTQ,2011,0.6369400000000001
MTQ,2012,0.62264
MTQ,2013,0.62025
MTQ,2014,0.61936
MTQ,2015,0.6217999999999999
MTQ,2016,0.62025
MTQ,2017,0.6217999999999999
MTQ,2018,0.5909099999999999
MTQ,2019,0.52258
MTQ,2020,0.54
MTQ,2021,0.52318
MTQ,2022,0.51678
MRT,2000,0.61905
MRT,2001,0.61702
MRT,2002,0.62264
MRT,2003,0.6
MRT,2004,0.61111
MRT,2005,0.60377
MRT,2006,0.6129
MRT,2007,0.60938
MRT,2008,0.59722
MRT,2009,0.55844
MRT,2010,0.56471
MRT,2011,0.56322
MRT,2012,0.5625
MRT,2013,0.5204099999999999
MRT,2014,0.5145599999999999
MRT,2015,0.47414
MRT,2016,0.49138
MRT,2017,0.4963
MRT,2018,0.46575
MRT,2019,0.46497000000000005
MRT,2020,0.47239
MRT,2021,0.47468
MRT,2022,0.48170999999999997
MUS,2000,0.55932
MUS,2001,0.56771
MUS,2002,0.58163
MUS,2003,0.57416
MUS,2004,0.5648200000000001
MUS,2005,0.59292
MUS,2006,0.62288
MUS,2007,0.63415
MUS,2008,0.6367200000000001
MUS,2009,0.62646
MUS,2010,0.62082
MUS,2011,0.64835
MUS,2012,0.64516
MUS,2013,0.64685
MUS,2014,0.64286
MUS,2015,0.62207
MUS,2016,0.63279
MUS,2017,0.64309
MUS,2018,0.63462
MUS,2019,0.6192000000000001
MUS,2020,0.61379
MUS,2021,0.62876
MUS,2022,0.61539
MUS,2023,0.63303
MEX,2000,0.52539
MEX,2001,0.54391
MEX,2002,0.5534199999999999
MEX,2003,0.57017
MEX,2004,0.5539299999999999
MEX,2005,0.55583
MEX,2006,0.5468099999999999
MEX,2007,0.5542100000000001
MEX,2008,0.52204
MEX,2009,0.55408
MEX,2010,0.5419299999999999
MEX,2011,0.53979
MEX,2012,0.55026
MEX,2013,0.5468200000000001
MEX,2014,0.5256000000000001
MEX,2015,0.5338999999999999
MEX,2016,0.5376000000000001
MEX,2017,0.5336799999999999
MEX,2018,0.5239199999999999
MEX,2019,0.52573
MEX,2020,0.48405000000000004
MEX,2021,0.45625
MEX,2022,0.46438
MEX,2023,0.48905
MEX,2024,0.48314
,2000,0.6858500000000001
,2001,0.68856
,2002,0.68636
,2003,0.68432
,2004,0.67965
,2005,0.6737799999999999
,2006,0.66949
,2007,0.67069
,2008,0.68048
,2009,0.68114
,2010,0.67776
,2011,0.67613
,2012,0.67431
,2013,0.6671900000000001
,2014,0.67076
,2015,0.67331
,2016,0.6691900000000001
,2017,0.6704
,2018,0.67414
,2019,0.65839
,2020,0.66155
,2021,0.6628099999999999
,2022,0.6548099999999999
,2023,0.6404
,2024,0.63724
MDA,2000,0.66239
MDA,2001,0.6700900000000001
MDA,2002,0.66844
MDA,2003,0.66898
MDA,2004,0.67069
MDA,2005,0.67169
MDA,2006,0.6710499999999999
MDA,2007,0.6712100000000001
MDA,2008,0.66889
MDA,2009,0.6720499999999999
MDA,2010,0.66612
MDA,2011,0.66955
MDA,2012,0.67986
MDA,2013,0.6651900000000001
MDA,2014,0.67039
MDA,2015,0.6821200000000001
MDA,2016,0.68376
MDA,2017,0.6693600000000001
MDA,2018,0.67286
MDA,2019,0.6696
MDA,2020,0.67314
MDA,2021,0.6681699999999999
MDA,2022,0.64728
MDA,2023,0.62574
MDA,2024,0.6295599999999999
MNG,2000,0.87241
MNG,2001,0.87205
MNG,2002,0.87379
MNG,2003,0.87138
MNG,2004,0.87195
MNG,2005,0.8705900000000001
MNG,2006,0.87252
MNG,2007,0.86793
MNG,2008,0.8675
MNG,2009,0.86139
MNG,2010,0.85648
MNG,2011,0.85463
MNG,2012,0.85239
MNG,2013,0.84462
MNG,2014,0.8327100000000001
MNG,2015,0.8312200000000001
MNG,2016,0.83069
MNG,2017,0.8291900000000001
MNG,2018,0.80822
MNG,2019,0.77954
MNG,2020,0.77711
MNG,2021,0.77016
MNG,2022,0.7819400000000001
MNG,2023,0.78508
