iso_code,country,year,co2,cumulative_co2,co2_per_capita,co2_growth_pct,primary_energy_consumption,renewables_share_energy,gdp_usd_current,population,tco2_per_usd,tco2_per_musd
IND,India,2020,2421.552,54302.312,1.726,-7.322778473474556,8792.22,8.893,2674851578587.27,1402617695.0,0.0009053033145408947,905.3033145408947
IND,India,2021,2674.222,56976.535,1.891,10.434217394464373,9544.969,8.657,3167270623260.47,1414203896.0,0.0008443301246064938,844.3301246064938
IND,India,2022,2831.166,59807.703,1.986,5.868772300878544,10059.478,9.421,3346107287730.93,1425423212.0,0.0008461073589543737,846.1073589543737
IND,India,2023,3062.324,62870.027,2.129,8.164763210634774,10827.859,8.861,3638489096033.86,1438069596.0,0.0008416471560511452,841.6471560511452
IRL,Ireland,1990,32.945,1009.182,9.375,9.593825887362373,117.886,1.644,49305632408.4929,3513974.0,0.0006681792401941734,668.1792401941734
IRL,Ireland,1991,33.675,1042.858,9.528,2.215814235847624,122.462,1.694,49787502852.0725,3534235.0,0.0006763745532700123,676.3745532700123
IRL,Ireland,1992,33.496,1076.354,9.413,-0.5315515961395567,123.019,1.858,55918538121.3989,3558430.0,0.0005990142290072093,599.0142290072093
IRL,Ireland,1993,33.717,1110.071,9.428,0.6597802722713153,125.626,1.727,52417477613.676,3576261.0,0.0006432396508755898,643.2396508755899
IRL,Ireland,1994,34.839,1144.91,9.704,3.3276981937894856,130.936,1.995,57097656065.96,3590386.0,0.0006101651521343277,610.1651521343276
IRL,Ireland,1995,35.853,1180.763,9.93,2.910531301128061,133.621,1.517,69139823232.3232,3608841.0,0.0005185578777013499,518.5578777013499
IRL,Ireland,1996,37.469,1218.233,10.298,4.5072936713803635,141.037,1.511,75790785030.2419,3637510.0,0.000494374084990005,494.374084990005
IRL,Ireland,1997,38.805,1257.038,10.567,3.5656142411059744,145.73,1.563,82856648758.3572,3674171.0,0.00046833899972434015,468.33899972434017
IRL,Ireland,1998,40.708,1297.746,10.969,4.904007215565009,156.805,2.094,90199410115.5097,3712696.0,0.00045131115544845785,451.31115544845784
IRL,Ireland,1999,42.44,1340.186,11.309,4.254691952441769,165.537,1.907,98893958262.6438,3754786.0,0.00042914653984510686,429.1465398451069
IRL,Ireland,2000,45.25,1385.436,11.9,6.6211121583412025,173.349,1.92,100207610429.909,3805174.0,0.00045156250913348014,451.56250913348015
IRL,Ireland,2001,47.608,1433.044,12.324,5.2110497237569,183.168,1.57,109346669229.695,3866243.0,0.00043538591834008247,435.38591834008247
IRL,Ireland,2002,46.081,1479.125,11.73,-3.207444127037462,181.354,2.106,128596035288.401,3931947.0,0.00035833919682402816,358.33919682402814
IRL,Ireland,2003,45.684,1524.809,11.441,-0.8615264425685276,176.855,1.775,164670771259.602,3996521.0,0.0002774262830650109,277.42628306501086
IRL,Ireland,2004,46.167,1570.976,11.354,1.0572629366955688,180.362,2.123,194372115041.065,4070262.0,0.00023751863784703014,237.51863784703013
IRL,Ireland,2005,48.153,1619.128,11.588,4.301773994411584,188.174,2.716,211876989655.907,4159914.0,0.00022726866224690822,227.26866224690824
IRL,Ireland,2006,47.597,1666.725,11.15,-1.1546528772869769,194.294,3.451,232180617162.279,4273591.0,0.0002049998857860423,204.99988578604228
IRL,Ireland,2007,47.657,1714.382,10.847,0.12605836502299628,197.324,3.934,270079279419.5,4398942.0,0.00017645559519572355,176.45559519572356
IRL,Ireland,2008,47.359,1761.741,10.557,-0.6253016345972195,196.379,5.203,275447471451.063,4489544.0,0.00017193477852786888,171.93477852786887
IRL,Ireland,2009,42.191,1803.932,9.306,-10.912392575856755,176.612,6.704,236443117248.477,4535375.0,0.00017844038131023993,178.44038131023993
IRL,Ireland,2010,41.792,1845.724,9.167,-0.9456993197601404,178.3,6.149,221985621537.5,4560155.0,0.00018826444573546438,188.2644457354644
IRL,Ireland,2011,38.054,1883.778,8.309,-8.944295558958649,170.262,9.032,241337364609.738,4580084.0,0.0001576796865314925,157.6796865314925
IRL,Ireland,2012,38.224,1922.002,8.309,0.4467335891102042,167.469,8.861,227270922957.327,4599533.0,0.00016818693523402043,168.18693523402044
IRL,Ireland,2013,37.279,1959.281,8.061,-2.4722687316868774,164.997,9.648,243301556084.989,4623816.0,0.00015322137926227592,153.22137926227592
IRL,Ireland,2014,36.85,1996.131,7.911,-1.150781941575696,164.553,10.938,266787238499.03,4657740.0,0.00013812504753721186,138.12504753721186
IRL,Ireland,2015,38.716,2034.847,8.233,5.063772048846671,173.913,12.506,302391428540.035,4701957.0,0.00012803272958801547,128.03272958801548
IRL,Ireland,2016,40.367,2075.214,8.492,4.2643868168199095,181.909,11.537,305733136180.907,4762722.0,0.00013203344754921897,132.03344754921898
IRL,Ireland,2017,39.076,2114.29,8.123,-3.1981569103475493,182.73,13.692,348532394023.595,4827445.0,0.00011211583390826687,112.11583390826686
IRL,Ireland,2018,39.009,2153.299,8.006,-0.1714607431671622,186.853,15.142,395461216460.418,4898022.0,9.864178426686359e-05,98.6417842668636
IRL,Ireland,2019,37.323,2190.622,7.565,-4.322079520110744,187.796,17.39,407124824064.995,4976456.0,9.167458674551767e-05,91.67458674551767
IRL,Ireland,2020,35.124,2225.747,7.049,-5.891809340085197,176.583,20.819,436555518400.451,5039747.0,8.045712061708693e-05,80.45712061708693
IRL,Ireland,2021,37.544,2263.291,7.466,6.889875868352102,179.882,17.799,531306516907.984,5110585.0,7.066354129908438e-05,70.66354129908439
IRL,Ireland,2022,36.711,2300.002,7.184,-2.218730023439164,186.452,19.42,548570250341.987,5212836.0,6.692123748437653e-05,66.92123748437653
IRL,Ireland,2023,34.433,2334.435,6.626,-6.205224592084113,180.455,21.82,551394889339.778,5307600.0,6.244707861044729e-05,62.447078610447285
IRN,"Iran, Islamic Rep.",1990,211.075,4565.174,3.616,10.444551419571546,811.283,2.531,124813263926.226,58380092.0,0.0016911263543653594,1691.1263543653595
IRN,"Iran, Islamic Rep.",1991,223.046,4788.219,3.718,5.671443799597298,880.229,1.771,131637664957.524,59986931.0,0.0016943934706831138,1694.3934706831137
IRN,"Iran, Islamic Rep.",1992,228.194,5016.413,3.73,2.308044080593241,973.424,2.631,119768691216.667,61184983.0,0.0019052892511548505,1905.2892511548505
IRN,"Iran, Islamic Rep.",1993,236.993,5253.406,3.86,3.8559296037582014,900.748,3.255,63743623231.2312,61403543.0,0.003717909148971708,3717.909148971708
IRN,"Iran, Islamic Rep.",1994,264.822,5518.228,4.305,11.7425409189301,1008.745,1.901,71841461172.2365,61520598.0,0.0036862000811077856,3686.2000811077855
IRN,"Iran, Islamic Rep.",1995,270.875,5789.103,4.355,2.28568623452734,1057.944,2.188,96419225744.9927,62205567.0,0.002809346350865789,2809.346350865789
IRN,"Iran, Islamic Rep.",1996,276.62,6065.723,4.399,2.120904476234431,1150.883,2.13,120403931883.348,62881300.0,0.0022974332787404333,2297.4332787404333
IRN,"Iran, Islamic Rep.",1997,269.263,6334.986,4.231,-2.659605234617901,1186.134,1.393,113919163421.479,63639638.0,0.0023636321748938646,2363.6321748938644
IRN,"Iran, Islamic Rep.",1998,305.642,6640.628,4.737,13.510582590255638,1235.507,1.685,110276913362.445,64519859.0,0.002771586460671531,2771.586460671531
IRN,"Iran, Islamic Rep.",1999,374.452,7015.08,5.722,22.513267155691953,1331.568,1.081,113848450088.686,65445391.0,0.0032890390664809953,3289.039066480995
IRN,"Iran, Islamic Rep.",2000,367.213,7382.293,5.529,-1.9332250862593825,1396.568,0.76,109591707801.431,66418659.0,0.003350737089208907,3350.737089208907
IRN,"Iran, Islamic Rep.",2001,389.909,7772.203,5.781,6.180609074297472,1492.142,0.77,126878750295.583,67452005.0,0.0030730835470214575,3073.0835470214574
IRN,"Iran, Islamic Rep.",2002,397.031,8169.234,5.838,1.826580048165094,1626.368,1.356,128626917504.398,68011317.0,0.0030866867348074696,3086.6867348074697
IRN,"Iran, Islamic Rep.",2003,410.967,8580.2,5.976,3.510053371147337,1656.195,1.584,151911222120.261,68769340.0,0.0027053103402371204,2705.3103402371203
IRN,"Iran, Islamic Rep.",2004,442.119,9022.319,6.293,7.580170670637809,1831.958,1.774,187754571246.703,70256316.0,0.002354770896198692,2354.770896198692
IRN,"Iran, Islamic Rep.",2005,466.784,9489.104,6.499,5.578814753493955,1940.3,2.014,224970371328.826,71828455.0,0.0020748687804658917,2074.8687804658916
IRN,"Iran, Islamic Rep.",2006,501.018,9990.122,6.827,7.334013162404873,2120.271,2.353,265602187406.199,73392747.0,0.0018863474163854214,1886.3474163854214
IRN,"Iran, Islamic Rep.",2007,507.775,10497.897,6.806,1.3486541401706242,2253.991,2.139,349736591836.295,74602648.0,0.001451878390344925,1451.878390344925
IRN,"Iran, Islamic Rep.",2008,528.536,11026.433,6.999,4.088621929003988,2323.367,0.867,406070949550.867,75514204.0,0.00130158535247248,1301.58535247248
IRN,"Iran, Islamic Rep.",2009,543.413,11569.847,7.107,2.8147562323096453,2379.29,0.767,414059094949.597,76457825.0,0.0013124044529589408,1312.4044529589407
IRN,"Iran, Islamic Rep.",2010,561.496,12131.343,7.253,3.3276715868041373,2458.393,1.106,487069570461.36,77420842.0,0.001152804515108883,1152.804515108883
IRN,"Iran, Islamic Rep.",2011,576.146,12707.487,7.35,2.609101400544267,2554.118,1.109,629082257472.368,78383598.0,0.0009158516126570407,915.8516126570407
IRN,"Iran, Islamic Rep.",2012,599.121,13306.608,7.548,3.987704505455225,2573.836,1.284,644019315003.54,79370580.0,0.0009302842104925173,930.2842104925172
IRN,"Iran, Islamic Rep.",2013,609.839,13916.447,7.584,1.788954151164801,2674.244,1.423,500399839839.877,80414686.0,0.0012187034276332752,1218.7034276332752
IRN,"Iran, Islamic Rep.",2014,644.151,14560.599,7.903,5.6264030342434435,2787.064,1.349,462284793280.825,81502045.0,0.0013934072878073157,1393.4072878073157
IRN,"Iran, Islamic Rep.",2015,641.911,15202.51,7.769,-0.3477445505789767,2762.903,1.23,409191686496.677,82619362.0,0.0015687293295124482,1568.7293295124482
IRN,"Iran, Islamic Rep.",2016,644.684,15847.193,7.692,0.4319913508258999,2920.457,1.344,459042684192.698,83812228.0,0.0014044097034980152,1404.4097034980152
IRN,"Iran, Islamic Rep.",2017,696.4,16543.594,8.19,8.021914612430269,3023.708,1.462,489168731811.147,85026754.0,0.0014236396456118103,1423.6396456118102
IRN,"Iran, Islamic Rep.",2018,689.783,17233.375,8.01,-0.9501723147616215,3121.94,0.864,398880231367.268,86117998.0,0.0017292985356421036,1729.2985356421036
IRN,"Iran, Islamic Rep.",2019,735.347,17968.725,8.447,6.605555660258355,3297.102,2.641,333519146339.191,87051648.0,0.0022048119517916603,2204.8119517916602
IRN,"Iran, Islamic Rep.",2020,756.606,18725.328,8.625,2.891016078123654,3421.375,1.802,262186179355.944,87723443.0,0.002885758516557166,2885.758516557166
IRN,"Iran, Islamic Rep.",2021,779.756,19505.084,8.815,3.0597166821304533,3375.397,1.14,383436202446.695,88455488.0,0.0020336003617404935,2033.6003617404936
IRN,"Iran, Islamic Rep.",2022,800.747,20305.832,8.944,2.6919959577098362,3490.12,1.112,394362621793.035,89524246.0,0.0020304840158513783,2030.4840158513782
IRN,"Iran, Islamic Rep.",2023,817.88,21123.711,9.027,2.1396271231737485,3596.104,1.68,404625655076.275,90608707.0,0.002021325118017599,2021.3251180175992
IRQ,Iraq,1990,49.057,1205.488,2.79,-32.09351900556463,237.703,5.453,180408064516.129,17581206.0,0.0002719224339087911,271.92243390879105
IRQ,Iraq,1991,45.185,1250.673,2.543,-7.892859326905432,150.016,3.982,407796349.663785,17767253.0,0.11080285548719007,110802.85548719007
IRQ,Iraq,1992,58.889,1309.563,3.218,30.328648887905274,238.057,6.114,553671957.671958,18300845.0,0.1063608138068116,106360.8138068116
IRQ,Iraq,1993,63.13,1372.693,3.288,7.201684525123531,316.307,5.43,1031944881.13189,19201195.0,0.061175748001924074,61175.748001924076
IRQ,Iraq,1994,76.437,1449.129,3.795,21.0787264375099,358.035,4.862,3991349282.75729,20139807.0,0.019150666750767566,19150.666750767567
IRQ,Iraq,1995,79.695,1528.824,3.827,4.262333686565412,356.69,5.564,12894029888.1122,20825860.0,0.006180767432024935,6180.767432024935
IRQ,Iraq,1996,74.71,1603.534,3.475,-6.255097559445389,357.091,5.065,10433698621.3427,21501321.0,0.007160452176295051,7160.452176295051
IRQ,Iraq,1997,76.174,1679.708,3.435,1.9595770311872762,423.291,4.349,20764857056.3795,22176593.0,0.0036684095533707213,3668.4095533707214
IRQ,Iraq,1998,80.837,1760.545,3.532,6.121511276813596,317.731,5.437,20617405044.2425,22884399.0,0.003920813498426858,3920.8134984268586
IRQ,Iraq,1999,82.043,1842.588,3.471,1.4918910894763604,229.24,4.325,36881601583.8194,23636527.0,0.002224496672508758,2224.4966725087584
IRQ,Iraq,2000,83.266,1925.854,3.409,1.490681715685671,322.613,2.757,48364250943.9051,24424056.0,0.0017216435357713992,1721.6435357713992
IRQ,Iraq,2001,96.332,2022.186,3.823,15.6918790382629,360.394,2.842,36176430128.8057,25197840.0,0.0026628387504519153,2662.838750451915
IRQ,Iraq,2002,96.54,2118.726,3.712,0.21591994352865296,342.539,3.656,32928454672.4246,26006559.0,0.0029318108292778725,2931.8108292778725
IRQ,Iraq,2003,101.267,2219.993,3.778,4.896415993370606,304.022,4.274,21921569478.8163,26802659.0,0.004619514131862612,4619.514131862612
IRQ,Iraq,2004,112.803,2332.796,4.09,11.391667571864472,326.009,4.794,36633669269.3981,27577878.0,0.003079216530849392,3079.216530849392
IRQ,Iraq,2005,114.02,2446.815,4.014,1.0788720158151799,308.267,4.279,50065104667.8159,28407448.0,0.002277434567580105,2277.434567580105
IRQ,Iraq,2006,98.564,2545.38,3.444,-13.555516576039295,299.632,4.466,65147051918.0219,28616515.0,0.0015129464357654815,1512.9464357654815
IRQ,Iraq,2007,61.086,2606.466,2.152,-38.024024998985425,302.161,4.029,88837057319.5179,28391607.0,0.0006876184538654133,687.6184538654134
IRQ,Iraq,2008,93.938,2700.404,3.242,53.77991683855549,345.879,2.24,131614434153.505,28971036.0,0.0007137363056276784,713.7363056276785
IRQ,Iraq,2009,104.815,2805.219,3.487,11.57891375162341,339.481,2.191,111657580326.315,30058206.0,0.0009387181747417612,938.7181747417611
IRQ,Iraq,2010,113.536,2918.756,3.657,8.320373992272101,392.266,2.404,138516722649.573,31045366.0,0.0008196555464803296,819.6555464803296
IRQ,Iraq,2011,122.937,3041.693,3.823,8.28019306651635,405.1,2.177,185749664444.444,32161424.0,0.000661842379999396,661.842379999396
IRQ,Iraq,2012,133.421,3175.114,3.964,8.52794520770801,441.304,2.572,218002476129.472,33654842.0,0.0006120159842623121,612.0159842623121
IRQ,Iraq,2013,141.053,3316.167,3.998,5.7202389428950395,485.448,2.456,234637675128.645,35281989.0,0.0006011523934622381,601.1523934622381
IRQ,Iraq,2014,137.021,3453.188,3.749,-2.8584999964552438,477.195,1.544,228415656174.957,36550059.0,0.0005998756928248716,599.8756928248716
IRQ,Iraq,2015,141.987,3595.174,3.78,3.624261974441878,471.319,1.4,166774104959.102,37560535.0,0.0008513731795162053,851.3731795162053
IRQ,Iraq,2016,152.422,3747.596,3.962,7.349264369273256,504.684,1.709,166743557747.671,38469627.0,0.0009141102784352037,914.1102784352037
IRQ,Iraq,2017,166.704,3914.3,4.238,9.370038445893636,598.461,0.934,187217660050.676,39337353.0,0.0008904288193479004,890.4288193479003
IRQ,Iraq,2018,184.777,4099.077,4.589,10.841371532776645,622.69,0.877,227367469034.031,40265624.0,0.0008126800231582104,812.6800231582104
IRQ,Iraq,2019,190.234,4289.311,4.618,2.9532896410267684,667.823,1.982,233636097800.338,41192171.0,0.0008142320548538317,814.2320548538316
IRQ,Iraq,2020,161.115,4450.426,3.825,-15.306937771376305,594.768,1.887,180898797516.874,42116605.0,0.0008906361026804029,890.6361026804029
IRQ,Iraq,2021,159.045,4609.471,3.693,-1.2847965738758127,618.433,1.484,209691945713.103,43071211.0,0.0007584697612449202,758.4697612449202
IRQ,Iraq,2022,171.279,4780.75,3.886,7.692162595491858,680.004,1.095,287372232137.931,44070551.0,0.0005960179197751807,596.0179197751808
IRQ,Iraq,2023,176.458,4957.208,3.915,3.023721530368584,717.829,0.598,268881051643.549,45074049.0,0.000656267888426468,656.2678884264681
ISL,Iceland,1990,2.222,64.28,8.72,17.194092827004216,21.688,59.083,6468736355.55678,254826.0,0.0003434983090772057,343.4983090772057
ISL,Iceland,1991,2.103,66.384,8.159,-5.355535553555346,21.188,60.295,6909730288.17061,257797.0,0.0003043534135623665,304.35341356236654
ISL,Iceland,1992,2.25,68.633,8.617,6.9900142653352315,21.934,59.704,7080981738.05606,261057.0,0.0003177525494674827,317.7525494674827
ISL,Iceland,1993,2.401,71.034,9.101,6.711111111111112,22.785,59.777,6218581531.64347,263725.0,0.0003861009118851988,386.1009118851988
ISL,Iceland,1994,2.35,73.384,8.831,-2.124114952103273,23.04,59.774,6389460342.78656,266021.0,0.00036779318971015356,367.79318971015357
ISL,Iceland,1995,2.469,75.853,9.231,5.063829787234031,23.782,60.333,7123633418.19739,267468.0,0.00034659279261800807,346.59279261800805
ISL,Iceland,1996,2.523,78.376,9.382,2.1871202916160515,25.168,58.579,7426082270.67669,268916.0,0.00033974845794027214,339.74845794027215
ISL,Iceland,1997,2.619,80.995,9.657,3.8049940546967864,26.403,61.043,7569672925.33739,271128.0,0.00034598588681865246,345.9858868186525
ISL,Iceland,1998,2.639,83.634,9.626,0.7636502481863205,28.57,63.559,8503746467.99599,274047.0,0.00031033380521537494,310.3338052153749
ISL,Iceland,1999,2.841,86.475,10.241,7.654414550966293,31.3,66.566,8982047589.4895,277381.0,0.0003162975893519475,316.2975893519475
ISL,Iceland,2000,2.933,89.408,10.427,3.238296374516003,33.23,67.054,9025660361.75842,281205.0,0.000324962371997408,324.962371997408
ISL,Iceland,2001,2.865,92.274,10.052,-2.318445277872472,33.6,68.986,8234846804.60582,284968.0,0.0003479117545207497,347.9117545207497
ISL,Iceland,2002,2.992,95.266,10.405,4.4328097731239025,34.911,69.06,9318395054.85934,287523.0,0.0003210853352305274,321.0853352305274
ISL,Iceland,2003,2.986,98.252,10.31,-0.20053475935828402,35.086,69.009,11429333037.8443,289521.0,0.00026125758958225203,261.257589582252
ISL,Iceland,2004,3.108,101.36,10.636,4.085733422638982,35.781,68.283,13825302535.7699,292074.0,0.00022480520711635354,224.80520711635353
ISL,Iceland,2005,2.977,104.337,10.028,-4.214929214929219,35.904,68.112,16852963067.0496,296734.0,0.00017664549481037785,176.64549481037784
ISL,Iceland,2006,3.155,107.491,10.382,5.979173664763193,39.382,70.76,17465318552.2941,303782.0,0.00018064371345723808,180.64371345723808
ISL,Iceland,2007,3.495,110.986,11.213,10.77654516640254,45.02,74.337,21652505596.7528,311566.0,0.00016141319000624764,161.41319000624765
ISL,Iceland,2008,3.812,114.798,12.006,9.07010014306151,56.451,81.016,18074622987.0185,317414.0,0.0002109034308896978,210.9034308896978
ISL,Iceland,2009,3.732,118.53,11.712,-2.09863588667365,56.355,82.491,13154414219.207,318499.0,0.00028370704600063745,283.70704600063743
ISL,Iceland,2010,3.627,122.157,11.399,-2.813504823151136,56.386,83.047,13751161917.7398,318041.0,0.0002637595296817034,263.7595296817034
ISL,Iceland,2011,3.504,125.66,10.978,-3.3912324234904867,56.377,83.32,15221622925.9319,319014.0,0.00023019884391108563,230.19884391108565
ISL,Iceland,2012,3.499,129.159,10.904,-0.14269406392694028,56.898,83.699,14751508133.5443,320716.0,0.00023719608655086753,237.19608655086753
ISL,Iceland,2013,3.488,132.647,10.769,-0.314375535867395,58.717,83.281,16125060515.3117,323764.0,0.0002163092657350301,216.3092657350301
ISL,Iceland,2014,3.445,136.092,10.519,-1.2327981651376163,58.63,83.012,17867662177.8911,327386.0,0.00019280642121512334,192.80642121512335
ISL,Iceland,2015,3.541,139.633,10.7,2.7866473149491977,61.207,82.168,17517210519.0912,330815.0,0.00020214405690568296,202.14405690568296
ISL,Iceland,2016,3.494,143.127,10.411,-1.3273086698672665,61.442,80.357,20793168030.9524,335439.0,0.0001680359623314198,168.0359623314198
ISL,Iceland,2017,3.611,146.738,10.511,3.348597595878644,64.246,79.303,24728285177.4603,343400.0,0.0001460271092025179,146.0271092025179
ISL,Iceland,2018,3.667,150.405,10.392,1.5508169482137735,66.459,78.7,26260850582.0687,352721.0,0.00013963751815807072,139.63751815807072
ISL,Iceland,2019,3.556,153.961,9.859,-3.0269975456776566,63.328,80.843,24681343649.2952,360563.0,0.00014407643483792037,144.07643483792037
ISL,Iceland,2020,3.341,157.301,9.112,-6.046119235095604,58.082,86.126,21629953194.0659,366463.0,0.0001544617304542569,154.4617304542569
ISL,Iceland,2021,3.508,160.81,9.415,4.998503442083213,60.645,84.494,25770339317.3897,372520.0,0.00013612548739832923,136.12548739832923
ISL,Iceland,2022,3.613,164.423,9.499,2.993158494868875,63.724,82.075,28696453180.1657,382003.0,0.00012590406128995828,125.90406128995828
ISL,Iceland,2023,3.762,168.185,9.708,4.123996678660391,64.068,81.843,31452223861.9091,393349.0,0.00011960998422614091,119.60998422614091
ISR,Israel,1990,35.824,628.56,7.882,14.11097661973626,129.135,0.006,62016729540.7093,4660000.0,0.0005776505834040193,577.6505834040192
ISR,Israel,1991,36.148,664.708,7.563,0.9044216167932273,131.278,0.013,70998755006.9019,4949000.0,0.0005091356883157457,509.1356883157457
ISR,Israel,1992,42.082,706.791,8.489,16.415845966581834,153.197,0.053,79457685757.166,5123000.0,0.0005296152234864804,529.6152234864804
ISR,Israel,1993,44.235,751.025,8.697,5.1162017014400485,166.366,0.043,79855877174.4429,5261000.0,0.000553935434249503,553.935434249503
ISR,Israel,1994,47.475,798.5,9.101,7.324516785350976,173.569,0.037,90740103828.6058,5399000.0,0.0005231975498912038,523.1975498912038
ISR,Israel,1995,49.866,848.365,9.312,5.03633491311215,195.208,0.036,105497418058.646,5545000.0,0.000472675075064676,472.675075064676
ISR,Israel,1996,51.936,900.301,9.444,4.151125015040313,202.297,0.033,115116595544.694,5692000.0,0.00045115997180298695,451.15997180298695
ISR,Israel,1997,54.866,955.167,9.717,5.641558841651273,221.213,0.031,119459826346.611,5836000.0,0.00045928410979610067,459.28410979610067
ISR,Israel,1998,56.01,1011.177,9.673,2.0850800131228864,232.794,0.03,120547409278.703,5971000.0,0.0004646304747247292,464.6304747247292
ISR,Israel,1999,54.756,1065.933,9.209,-2.238885913229771,241.272,0.038,121417185061.719,6125000.0,0.0004509740525788531,450.9740525788531
ISR,Israel,2000,59.519,1125.452,9.739,8.698590108846528,227.371,0.038,136512300542.025,6289000.0,0.00043599734063288467,435.9973406328847
ISR,Israel,2001,63.024,1188.476,10.068,5.8888758211663506,227.212,0.024,135002039612.906,6439000.0,0.00046683739135134516,466.83739135134516
ISR,Israel,2002,59.301,1247.777,9.284,-5.90727341964965,231.783,0.088,125332331883.997,6570000.0,0.00047315005720061787,473.1500572006179
ISR,Israel,2003,62.415,1310.192,9.598,5.2511762027621645,238.836,0.099,131408914824.005,6689700.0,0.0004749677758437618,474.96777584376184
ISR,Israel,2004,58.679,1368.871,8.871,-5.98574060722582,243.489,0.094,140047984605.087,6809000.0,0.000418992105923305,418.99210592330496
ISR,Israel,2005,56.524,1425.395,8.401,-3.672523389969151,244.649,0.117,147519922009.047,6930100.0,0.0003831618077762645,383.16180777626454
ISR,Israel,2006,62.149,1487.544,9.081,9.951525015922446,245.96,0.068,158900547825.306,7053700.0,0.0003911188529590604,391.1188529590604
ISR,Israel,2007,62.8,1550.344,9.02,1.0474826626333478,255.085,0.06,184681214673.45,7180100.0,0.00034004541344955863,340.0454134495586
ISR,Israel,2008,67.98,1618.324,9.598,8.248407643312117,262.427,0.069,221231658862.876,7308800.0,0.0003072797100985236,307.2797100985236
ISR,Israel,2009,63.861,1682.185,8.862,-6.059135039717578,254.956,0.149,213403181852.86,7485600.0,0.0002992504584305201,299.2504584305201
ISR,Israel,2010,68.287,1750.472,9.308,6.930677565337229,265.059,0.222,239679036634.372,7623600.0,0.0002849101905569286,284.9101905569286
ISR,Israel,2011,68.595,1819.067,9.181,0.4510375327661187,270.062,0.353,268094998225.028,7765800.0,0.0002558607973074684,255.86079730746843
ISR,Israel,2012,74.785,1893.852,9.83,9.023981339747799,282.727,0.502,263589172712.391,7910500.0,0.0002837180269221447,283.7180269221447
ISR,Israel,2013,63.095,1956.947,8.142,-15.63147690044795,267.183,0.583,298478070673.058,8059500.0,0.00021138906405325825,211.38906405325827
ISR,Israel,2014,60.282,2017.229,7.633,-4.458356446628109,260.622,0.987,315017088116.716,8215700.0,0.00019136104761931233,191.36104761931233
ISR,Israel,2015,62.939,2080.168,7.816,4.407617530937924,275.029,1.269,303469434072.296,8380100.0,0.00020739815260935288,207.39815260935288
ISR,Israel,2016,61.164,2141.333,7.45,-2.82019097856655,280.57,1.746,321940971558.016,8546000.0,0.00018998513828171704,189.98513828171704
ISR,Israel,2017,58.845,2200.178,7.037,-3.7914459485972163,285.686,1.75,358451839052.991,8713300.0,0.00016416431327417674,164.16431327417675
ISR,Israel,2018,59.986,2260.163,7.049,1.938992267822237,292.212,1.89,376299083108.497,8882800.0,0.00015941043359572694,159.41043359572694
ISR,Israel,2019,58.656,2318.819,6.775,-2.2171840096022355,301.506,2.903,400645216358.857,9054000.0,0.00014640384461114334,146.40384461114334
ISR,Israel,2020,59.156,2377.975,6.722,0.8524277141298331,285.135,4.024,410768352657.612,9215100.0,0.0001440130419426648,144.0130419426648
ISR,Israel,2021,59.008,2436.983,6.598,-0.2501859490161573,292.044,4.889,489851549972.347,9371400.0,0.00012046098456426464,120.46098456426463
ISR,Israel,2022,60.946,2497.929,6.695,3.284300433839471,307.838,5.387,525181008025.57,9557500.0,0.00011604760847908016,116.04760847908015
ISR,Israel,2023,59.489,2557.419,6.427,-2.390640895218721,284.39,7.83,512184638998.974,9849000.0,0.00011614756763550491,116.14756763550491
ITA,Italy,1990,438.207,11871.806,7.684,8.268230131787657,2152.229,4.568,1183945130898.51,56719240.0,0.00037012441587342776,370.1244158734278
ITA,Italy,1991,437.741,12309.546,7.67,-0.10634243633717011,2090.716,6.125,1249092439519.28,56758521.0,0.00035044724165368175,350.4472416536818
ITA,Italy,1992,437.936,12747.482,7.666,0.04454688959909525,2101.066,6.129,1323204350353.5,56797087.0,0.0003309662637392353,330.9662637392353
ITA,Italy,1993,430.267,13177.749,7.526,-1.7511691206020918,2068.863,6.154,1067412587670.73,56831821.0,0.00040309342888574456,403.0934288857446
ITA,Italy,1994,424.506,13602.256,7.393,-1.3389360559838526,2064.182,6.574,1101750159702.21,56843400.0,0.0003853015098402518,385.30150984025175
ITA,Italy,1995,448.595,14050.851,7.815,5.674595883214861,2167.477,5.386,1177369428265.78,56844303.0,0.0003810146494637314,381.01464946373136
ITA,Italy,1996,442.842,14493.691,7.747,-1.2824485337553981,2176.345,5.983,1314776508972.27,56860281.0,0.0003368192213490027,336.8192213490027
ITA,Italy,1997,448.57,14942.263,7.844,1.2934635829483287,2197.644,5.928,1244988176443.84,56890372.0,0.0003603006104694798,360.3006104694798
ITA,Italy,1998,460.823,15403.086,8.054,2.73156920881914,2202.06,5.959,1272729786996.77,56906744.0,0.00036207449900846036,362.07449900846035
ITA,Italy,1999,465.506,15868.592,8.132,1.0162253186147385,2214.889,6.543,1255004736463.98,56916317.0,0.0003709197156590656,370.91971565906556
ITA,Italy,2000,469.597,16338.188,8.199,0.8788286294913572,2100.08,6.853,1149661363439.38,56942108.0,0.0004084654968269369,408.4654968269369
ITA,Italy,2001,469.678,16807.867,8.196,0.01724883250957543,2096.657,7.295,1172041488805.87,56976981.0,0.00040073496073806194,400.73496073806194
